332416,141.60656051207934,250.68503208700426,105
156880,176.1272803031772,482.6404939872174,105
306128,161.9515061964821,201.74658684172934,105
400256,127.7122118900499,189.69655932248116,105
365488,116.82944902902636,125.37778475031132,105
321392,139.12305550371042,222.64363363489946,105
456224,136.5865425491532,177.8251855849005,105
401104,86.23734676418806,153.59650303478844,105
508800,143.1640917525343,143.1024876220892,105
193344,171.82465680750897,426.24310225237105,105
329872,131.16527889951433,178.69576783818655,105
329872,119.62102623431308,126.84455310491383,105
203520,145.55802364039155,431.19782310631746,105
466400,118.78178788391726,175.54069300442237,105
291712,150.79241269697576,407.60833653014447,105
321392,136.73454643790004,186.59142800940188,105
293408,137.49899504617392,194.53044836975465,105
287472,113.04165358965406,146.23547370027612,105
413824,101.75261902314372,113.55692088877849,105
100064,235.02272344226375,494.58663480297434,105
329024,126.98912891086103,356.0198645704312,105
340896,115.62359566629901,149.24447371849084,105
413824,89.18009337293336,135.00576665360177,105
430784,123.05354478177776,230.15100824575615,105
365488,141.58875197043707,197.0570066606791,105
370576,133.61299212351872,187.93293981044732,105
344288,132.2247528480921,159.84915433345284,105
362096,107.10698363557458,110.90984917124686,105
347680,112.53416208847827,148.2962821110702,105
457072,135.57430744695714,120.71322908158064,105
317152,142.95518845302936,208.52856217701185,105
