0.9977912755383765,0.9129533678756476,0.979965655409273,0.9993682880606444,0.9927007299270073,0.9067103109656302,1,0.9862258953168044,0.9904761904761905,0.9765060240963855
0.9955922865013774,0.9681318681318681,0.9406593406593406,0.9416666666666667,0.9714285714285714,0.9922388059701492,0.9821428571428571,0.9835164835164835,0.9904761904761905,0.9648809523809524
1807,1,0,0,0,0,0,0,7,0
0,1762,35,0,5,0,0,11,3,4
0,97,1712,0,3,0,0,8,0,0
0,37,0,1582,0,45,0,0,0,16
0,0,0,0,1768,47,0,0,0,5
0,0,0,1,0,1662,0,0,0,12
3,0,0,0,1,24,1650,0,2,0
0,29,0,0,0,0,0,1790,1,0
1,0,0,0,0,13,0,0,1664,2
0,4,0,0,4,42,0,6,3,1621

