1,0.8882709807886754,0.9774436090225563,0.9968513853904282,0.9960915689558906,0.9318693693693694,1,0.9830415754923414,0.9916666666666667,0.9782739891369946
0.9977961432506887,0.9653846153846154,0.9285714285714286,0.9422619047619047,0.9802197802197802,0.9880597014925373,0.9833333333333333,0.9873626373626374,0.9916666666666667,0.9648809523809524
1811,0,0,0,0,0,0,0,4,0
0,1757,39,0,4,0,0,16,0,4
0,126,1690,0,0,0,0,4,0,0
0,66,0,1583,0,21,0,0,0,10
0,0,0,0,1784,30,0,0,0,6
0,0,0,5,0,1655,0,0,0,15
0,1,0,0,1,23,1652,1,2,0
0,18,0,0,0,0,0,1797,5,0
0,0,0,0,0,13,0,0,1666,1
0,10,0,0,2,34,0,10,3,1621

