0.9502902757619739,0.8650306748466258,0.9865665744764915,0.8935073857780831,0.9759598134194475,0.9188311688311688,0.9647937411095305,0.9797541576283442,0.7360239162929746,0.881578947368421
0.9454873646209386,0.7901926444833626,0.8965888689407541,0.9094405594405595,0.9577464788732394,0.9129032258064517,0.9724014336917562,0.9575971731448764,0.8888086642599278,0.8822064056939501
2619,19,7,0,2,6,15,0,90,12
6,2256,5,26,4,29,16,4,473,36
16,8,2497,171,0,1,4,8,50,30
5,7,16,2601,0,80,0,10,77,64
4,26,0,0,2720,0,42,5,7,36
32,14,2,11,7,2547,15,0,67,95
19,31,0,2,7,8,2713,0,10,0
2,7,0,17,10,19,0,2710,28,37
29,205,3,13,0,25,7,3,2462,23
24,35,1,70,37,57,0,26,81,2479

