0.9574059861857253,0.6097126875158911,0.9790912746280659,0.8869109947643979,0.9853479853479854,0.8514887436456063,0.9780832095096582,0.9740398293029872,0.7673586256263422,0.9044087350638649
0.9007220216606499,0.8399299474605955,0.874326750448833,0.8884615384615384,0.9471830985915493,0.8405017921146953,0.9437275985663083,0.9678445229681979,0.7740072202166065,0.7811387900355872
2495,112,4,2,4,64,7,0,70,12
0,2398,5,15,3,42,5,5,363,19
7,72,2435,185,0,18,3,9,39,17
5,84,38,2541,0,99,0,13,46,34
3,82,0,0,2690,7,29,8,3,18
24,271,2,8,6,2345,9,0,43,82
26,72,0,0,7,37,2633,0,15,0
2,27,0,12,6,18,0,2739,11,15
21,488,1,15,0,57,6,3,2144,35
23,327,2,87,14,67,0,35,60,2195

