0.9212806026365349,0.8613105924596051,0.9591679506933745,0.8821859474804826,0.9825072886297376,0.6749931375240187,0.9671953857245854,0.984254851702673,0.6703875968992248,0.8723008190618019
0.8830324909747292,0.67215411558669,0.8940754039497307,0.8692307692307693,0.9492957746478873,0.8813620071684588,0.9616487455197132,0.9498233215547703,0.7805054151624549,0.8338078291814947
2446,14,8,3,6,153,6,0,126,8
25,1919,23,32,9,221,15,3,541,67
21,15,2490,141,0,62,5,6,29,16
6,8,62,2486,0,151,1,13,94,39
6,11,0,0,2696,43,37,3,9,35
42,9,5,20,3,2459,17,0,110,125
33,23,0,3,5,36,2683,0,7,0
2,5,0,12,5,40,1,2688,40,37
52,193,6,22,2,308,8,1,2162,16
22,31,2,99,18,170,1,17,107,2343

