0.9835390946502057,0.5287128712871287,0.7688483844241922,0.47472315840154067,0.49381868131868134,0.45393474088291746,0.8322618351841029,0.39756367663344405,0.9332285938727416,0.7206863679694948
0.7900826446280992,0.2934065934065934,0.5098901098901099,0.5869047619047619,0.7901098901098901,0.5647761194029851,0.8476190476190476,0.5917582417582418,0.7071428571428572,0.45
1434,20,3,25,164,33,31,39,44,22
0,534,204,214,209,192,30,380,12,45
0,112,928,199,170,177,0,231,3,0
0,113,0,986,186,186,1,189,0,19
0,12,2,36,1438,179,15,121,3,14
3,29,1,141,137,946,84,168,1,165
4,11,0,11,17,18,1424,180,11,4
1,96,61,232,206,114,3,1077,9,21
16,8,0,36,186,63,16,164,1188,3
0,75,8,197,199,176,107,160,2,756

