0.9686544342507645,0.7157542433660052,0.932265317594154,0.7853932584269663,0.7306967984934086,0.8140814081408141,0.7824192721681189,0.6565765765765765,0.8869656438499869,0.926725362113036,0.7322961373390557,0.945054945054945,0.8676299230948497,0.7673611111111112,0.7343030303030303,0.8978198056212241,0.8634610439701723,0.764128416025471,0.7846023209736768,0.8775826446280992,0.8888084901109503,0.8644200626959248,0.9132692807063101,0.7637509086503513,0.8020025031289112,0.8376476501633576
0.9634980988593156,0.7817232375979112,0.9013586956521739,0.8683229813664596,0.7072916666666667,0.7638709677419355,0.7899094437257439,0.49645776566757494,0.8958940397350993,0.873627844712182,0.7388362652232747,0.8814717477003943,0.9401515151515152,0.7902937420178799,0.8045152722443559,0.851307596513076,0.8577266922094509,0.7598944591029023,0.7411764705882353,0.8537688442211055,0.906519065190652,0.8662303664921466,0.935372340425532,0.8010165184243965,0.815267175572519,0.908174386920981
3801,0,4,2,0,0,0,16,1,0,0,5,29,21,0,0,1,1,0,0,20,0,15,0,26,3
6,2994,0,131,41,5,42,48,16,15,57,7,1,16,3,2,3,249,125,6,4,18,8,21,12,0
0,0,3317,0,121,0,111,0,5,0,11,7,9,4,49,5,6,0,0,1,28,0,4,2,0,0
2,65,0,3495,1,8,0,51,12,13,6,16,20,110,34,7,1,56,58,2,21,0,0,39,0,8
0,69,43,1,2716,14,182,52,0,0,118,26,0,0,0,0,51,25,75,15,12,0,0,189,2,250
0,45,2,12,54,2960,23,37,76,27,1,0,8,49,0,239,1,1,36,144,6,1,7,7,135,4
0,49,40,33,69,12,3053,44,5,0,62,22,15,1,112,17,112,59,11,5,46,10,29,45,11,3
10,104,7,159,26,14,74,1822,0,12,400,8,85,275,284,8,19,146,45,3,67,15,1,22,64,0
1,8,0,17,15,32,1,7,3382,142,1,1,0,9,0,36,9,2,29,5,0,0,0,68,0,10
1,3,0,39,11,21,0,19,213,3263,0,1,0,5,40,7,6,1,30,6,14,0,0,33,2,20
0,44,20,10,142,0,48,198,2,0,2730,23,15,89,0,0,9,80,6,6,26,4,3,238,0,2
2,20,23,3,86,0,49,11,2,1,10,3354,3,6,14,0,22,49,55,0,4,0,0,82,9,0
2,46,0,4,3,0,49,18,0,0,8,1,3723,45,6,0,0,6,0,0,8,14,27,0,0,0
17,2,0,72,0,17,0,198,0,8,6,10,99,3094,153,0,6,42,0,0,72,22,71,8,18,0
17,4,9,153,6,0,67,60,0,5,6,2,35,46,3029,5,204,10,3,0,55,2,42,5,0,0
0,60,12,35,21,326,12,12,11,2,1,1,9,20,10,3418,6,14,12,8,0,0,5,1,19,0
30,38,0,18,12,0,78,5,30,3,3,4,14,3,255,9,3358,17,8,0,6,0,5,0,19,0
0,333,5,142,9,1,47,74,0,2,81,20,22,68,23,0,2,2880,10,7,5,16,1,40,2,0
2,209,0,53,169,27,5,11,15,10,18,14,0,2,0,0,10,44,2772,8,5,0,0,102,11,253
9,15,42,20,1,130,11,7,0,5,15,3,0,6,25,5,3,9,26,3398,16,5,0,20,191,18
12,0,22,4,3,0,4,21,0,0,8,0,84,60,59,0,6,2,2,4,3685,19,51,16,3,0
2,24,4,7,5,23,30,12,0,0,8,0,14,29,7,7,0,27,2,8,0,3309,65,0,237,0
0,0,0,0,0,2,16,1,0,0,0,0,85,42,21,1,1,0,0,0,23,50,3517,0,1,0
0,49,8,23,152,7,0,31,43,6,177,9,0,12,1,1,17,49,64,20,12,0,0,3152,27,75
0,0,0,11,0,37,0,8,0,0,0,0,21,20,0,40,11,0,6,212,9,343,0,8,3204,0
10,2,0,6,54,0,0,12,0,7,1,15,0,0,0,0,25,0,158,14,2,0,0,29,2,3333

