0.7006802721088435,0.37320328542094455,0.688077430708315,0.5416264866602378,0.7428861788617886,0.6889067524115756,0.7399631675874769,0.8022181146025879,0.26851226648660814,0.4154121863799283
0.7064981949458484,0.5092819614711033,0.5615798922800718,0.5891608391608392,0.5147887323943662,0.614336917562724,0.7200716845878136,0.4600706713780919,0.43068592057761734,0.41245551601423486
1957,90,18,34,22,185,125,4,230,105
26,1454,154,80,82,31,49,13,759,207
74,238,1564,223,0,4,43,11,607,21
52,75,173,1685,8,154,59,90,199,365
198,299,10,92,1462,20,260,52,189,258
110,123,10,199,12,1714,79,37,221,285
95,121,85,37,111,93,2009,3,228,8
12,185,24,329,139,80,16,1302,497,246
85,863,160,94,47,85,62,45,1193,136
184,448,75,338,85,122,13,66,320,1159

