0.992616899097621,0.7561121049493142,0.9560439560439561,0.9559270516717325,0.9751155350159971,0.944,0.988056460369164,0.9777856135401974,0.8187991422444604,0.8994818652849741
0.8736462093862816,0.8882661996497373,0.9684021543985637,0.8797202797202798,0.9658450704225352,0.9304659498207886,0.978494623655914,0.9798586572438163,0.8270758122743682,0.9266903914590747
2420,84,31,15,7,34,5,0,149,25
0,2536,0,4,6,13,2,0,274,20
0,33,2697,45,0,0,0,0,4,6
2,56,90,2516,0,60,0,26,34,76
0,64,0,0,2743,0,15,0,0,18
12,38,0,0,5,2596,6,1,25,107
0,44,0,0,10,5,2730,0,1,0
0,12,0,5,18,0,0,2773,0,22
4,412,0,3,14,19,5,5,2291,17
0,75,3,44,10,23,0,31,20,2604

