0.9624168834923388,0.6175839885632595,0.8174823022468451,0.6153690596562184,0.6056653000372717,0.6575943810359964,0.44860255802937,0.5681635926222935,0.8943164362519201,0.8719150265542018,0.33904736979848205,0.477122120542758,0.9202001580194891,0.7633885102239533,0.7459510955859003,0.7857658090887233,0.6764636169708462,0.4196398233095481,0.6166666666666667,0.8672902660040924,0.9384425977223761,0.8134820070957932,0.9508823529411765,0.6936010037641155,0.8701399688958009,0.7284800787014265
0.8438529784537389,0.4511749347258486,0.7217391304347827,0.7560248447204969,0.4231770833333333,0.5798709677419355,0.4900388098318241,0.3861035422343324,0.7711258278145695,0.7472556894243642,0.7012178619756427,0.7947437582128778,0.8823232323232323,0.801021711366539,0.6239043824701195,0.8139476961394769,0.7289910600255428,0.6517150395778364,0.38582887700534757,0.7454773869346734,0.7500615006150062,0.8403141361256544,0.8598404255319149,0.7024142312579416,0.5694656488549619,0.8070844686648502
3329,50,0,6,10,5,28,43,2,30,104,56,39,29,3,0,19,130,13,0,8,0,0,34,5,2
0,1728,0,456,49,99,75,94,12,14,251,215,0,28,5,16,23,497,155,0,0,0,0,37,11,65
0,0,2656,10,67,16,273,7,0,4,345,75,3,16,101,0,18,24,11,6,34,2,0,12,0,0
2,170,0,3043,8,17,16,54,5,8,158,119,1,52,30,2,9,270,11,1,1,0,0,39,0,9
0,4,47,55,1625,79,325,46,6,33,496,253,0,12,0,0,74,209,70,2,5,0,0,197,2,300
0,48,47,76,63,2247,56,55,22,43,96,228,0,43,0,439,1,105,30,171,1,11,9,49,14,21
5,21,393,28,31,35,1894,57,8,8,268,295,7,32,28,43,392,195,105,0,4,5,1,5,5,0
10,46,2,297,64,28,189,1417,1,15,537,228,8,182,36,62,53,399,12,0,21,17,0,37,8,1
0,26,17,69,12,66,19,8,2911,80,68,88,0,1,33,49,10,56,42,3,0,0,0,142,47,28
0,24,0,43,10,73,20,32,188,2791,78,66,0,5,20,84,27,123,36,0,0,0,0,84,1,30
14,28,31,21,134,9,66,69,0,0,2591,70,3,57,2,0,4,295,8,0,33,2,0,258,0,0
15,11,14,53,107,9,145,20,6,26,171,3024,0,28,16,0,36,26,35,0,0,0,0,61,1,1
16,21,0,37,5,10,19,24,0,0,75,23,3494,124,1,0,0,47,0,0,7,2,55,0,0,0
0,13,0,111,10,14,17,77,0,3,279,51,14,3136,65,10,1,91,0,1,3,15,3,1,0,0
0,3,2,139,11,23,252,51,0,1,201,334,13,25,2349,21,115,147,8,1,4,2,56,7,0,0
0,22,2,54,9,210,65,17,5,7,52,73,0,23,23,3268,55,34,8,21,0,0,2,1,64,0
7,65,0,29,14,0,145,21,10,2,129,133,7,0,249,3,2854,52,30,0,0,0,0,6,21,138
0,124,0,182,37,39,45,113,0,2,430,225,0,48,35,2,21,2470,3,0,0,0,1,13,0,0
48,299,8,60,120,110,143,39,46,62,180,253,0,0,22,25,30,303,1443,1,0,6,0,114,3,425
0,8,2,22,99,129,85,41,26,14,158,99,0,13,0,50,6,53,12,2967,14,22,0,43,54,63
0,5,25,32,9,14,122,52,1,7,259,103,97,102,87,0,45,44,0,2,3049,5,2,3,0,0
0,10,0,6,16,33,51,54,0,0,66,54,4,68,4,26,9,46,0,30,12,3210,38,0,83,0
0,15,0,21,3,15,25,52,0,0,46,40,97,53,26,8,33,50,0,0,20,23,3233,0,0,0
0,5,0,65,64,24,84,19,3,12,509,82,0,4,9,1,54,113,59,1,23,4,0,2764,15,21
0,33,0,7,6,102,48,30,1,15,47,70,10,27,5,46,272,15,54,214,10,620,0,60,2238,0
13,19,3,23,100,11,15,2,2,24,48,81,0,0,0,4,58,92,195,0,0,0,0,18,0,2962

