0.6330872774641771,0.45381062355658197,0.5708550782818146,0.7480024585125998,0.7387186629526462,0.5800711743772242,0.8331193838254172,0.5063995548135782,0.6188490408673895,0.511054958938724
0.8033057851239669,0.4318681318681319,0.7813186813186813,0.7244047619047619,0.7285714285714285,0.48656716417910445,0.7726190476190476,0.5,0.44166666666666665,0.48154761904761906
1458,59,0,5,95,54,7,29,63,45
60,786,352,42,40,84,36,224,44,152
1,140,1422,18,13,6,0,149,59,12
3,38,178,1217,20,41,1,141,12,29
68,54,99,2,1326,105,12,26,10,118
205,72,1,146,89,815,29,74,86,158
48,25,39,6,14,40,1298,47,53,110
65,215,297,64,46,40,55,910,68,60
320,131,14,2,1,134,105,141,742,90
75,212,89,125,151,86,15,56,62,809

