0.966284074605452,0.681551116333725,0.3939917127071823,0.7852593266606005,0.9386454183266932,0.276644642344154,0.7240019714144899,0.8312597200622084,0.5691580756013745,0.7749712973593571
0.7421487603305785,0.31868131868131866,0.6269230769230769,0.5136904761904761,0.6472527472527473,0.5749253731343283,0.8744047619047619,0.5873626373626374,0.7886904761904762,0.4017857142857143
1347,13,46,0,23,221,34,3,126,2
1,580,504,5,1,446,52,29,166,36
0,78,1141,17,0,303,21,67,193,0
0,14,251,863,0,412,85,24,15,16
1,2,244,4,1178,292,38,3,54,4
21,12,181,70,2,963,96,42,153,135
6,0,172,0,8,11,1469,0,14,0
0,109,249,9,14,225,32,1069,113,0
18,6,39,0,2,210,44,33,1325,3
0,37,69,131,27,398,158,16,169,675

