0.9766819571865444,0.7195121951219512,0.9635062611806798,0.959409594095941,0.9915503306392358,0.926673751328374,0.9933358015549797,0.9615912208504801,0.8635634028892456,0.9153269024651661
0.9223826714801444,0.8886164623467601,0.9669658886894076,0.9090909090909091,0.9503521126760563,0.9376344086021505,0.9616487455197132,0.9908127208480565,0.7768953068592058,0.9117437722419929
2555,67,29,10,8,24,1,0,65,11
14,2537,4,11,4,17,0,4,238,26
0,38,2693,39,0,0,0,5,0,10
5,40,64,2600,0,71,0,17,18,45
0,93,0,0,2699,5,12,6,0,25
15,30,0,0,2,2616,4,7,15,101
0,96,0,0,0,11,2683,0,0,0
0,12,0,5,2,0,0,2804,0,7
27,529,2,2,1,31,1,13,2152,12
0,84,3,43,6,48,0,60,4,2562

