0.9331521739130435,0.48335315101070153,0.7097717963721475,0.9035486806187443,0.8646788990825688,0.39334825711544613,0.9452145214521452,0.6394517282479142,0.989240506329114,0.7097625329815304
0.9460055096418732,0.4467032967032967,0.6664835164835164,0.5910714285714286,0.8285714285714286,0.7343283582089553,0.8523809523809524,0.5895604395604396,0.9303571428571429,0.6404761904761904
1717,11,3,3,19,30,25,2,0,5
8,813,343,27,9,456,2,108,1,53
15,230,1213,1,2,183,0,176,0,0
4,175,0,993,1,258,1,183,0,65
45,10,1,8,1508,93,37,33,0,85
12,114,1,28,31,1230,9,52,2,196
4,4,0,1,13,214,1432,7,4,1
12,229,145,32,44,242,9,1073,2,32
18,15,1,0,9,52,0,19,1563,3
5,81,2,6,108,369,0,25,8,1076

