0.9569703069954706,0.7308654327163582,0.919468776490534,0.7705258302583026,0.7237742303306728,0.8082121907676613,0.8083458270864567,0.6757239899892742,0.9146374096869146,0.928078250863061,0.6854354354354354,0.9532997762863534,0.897442084942085,0.7523069451189898,0.7727866283624968,0.9258326336411978,0.8411238189955246,0.7191404297851074,0.7353163599697504,0.8658899355478433,0.879347054648687,0.8482344102178813,0.928194297782471,0.7550870311350821,0.8372352285395763,0.8604343220338984
0.9640050697084918,0.7629242819843342,0.8842391304347826,0.8300621118012422,0.6611979166666667,0.8178064516129032,0.8369987063389392,0.5149863760217984,0.905430463576159,0.8637215528781794,0.7412719891745602,0.8959264126149803,0.9391414141414142,0.7913154533844189,0.7859229747675963,0.8239103362391034,0.8641123882503193,0.7593667546174142,0.7799465240641711,0.8776381909547739,0.9143911439114392,0.8866492146596858,0.9351063829787234,0.7827191867852605,0.7643765903307888,0.8852861035422344
3803,0,8,3,0,8,0,6,0,2,0,7,30,29,0,0,2,2,0,0,22,0,6,2,15,0
5,2922,0,153,56,6,17,59,4,9,41,3,4,20,2,1,5,312,148,9,6,11,2,23,10,2
0,0,3254,1,142,0,107,7,0,0,31,11,10,6,45,0,5,7,0,1,45,6,2,0,0,0
5,76,0,3341,1,7,3,60,11,17,20,12,17,102,40,13,10,73,102,0,41,0,0,29,5,40
0,52,77,0,2539,21,222,38,0,0,216,25,2,0,3,1,53,49,140,24,11,0,2,165,3,197
0,28,2,25,38,3169,11,17,51,31,0,3,6,79,1,132,0,6,39,134,9,8,4,4,78,0
3,26,72,18,60,6,3235,21,7,2,60,2,19,3,70,13,61,37,29,0,42,18,32,23,6,0
15,100,5,148,46,7,87,1890,0,3,427,0,37,271,115,13,28,241,69,0,81,11,9,26,34,7
0,10,0,12,19,52,0,3,3418,113,3,0,2,9,0,2,7,0,37,1,0,0,0,76,3,8
5,6,0,54,6,38,0,19,190,3226,7,0,1,12,29,2,10,1,27,5,11,0,0,59,1,26
0,37,36,8,124,1,36,145,1,0,2739,9,15,64,0,0,1,146,14,4,44,2,8,259,0,2
1,9,21,1,48,2,44,19,5,2,9,3409,5,2,12,0,23,41,43,1,3,0,0,98,6,1
2,44,0,5,6,0,31,34,0,0,10,0,3719,63,11,0,0,6,0,0,10,3,12,0,4,0
24,11,0,78,0,8,2,217,0,6,15,12,77,3098,105,0,14,61,3,0,74,25,70,5,10,0
16,9,18,166,10,0,61,67,1,2,5,0,10,36,2959,21,282,12,9,0,45,3,23,10,0,0
0,43,7,56,5,406,13,21,9,15,1,0,2,21,12,3308,22,14,7,3,0,0,2,1,47,0
35,12,1,19,26,0,57,12,2,0,16,1,9,8,284,17,3383,5,0,5,2,0,0,3,18,0
3,323,3,138,4,1,22,77,1,2,75,30,14,73,29,0,19,2878,29,5,6,6,5,47,0,0
2,207,0,44,120,31,4,7,16,19,19,23,0,5,0,0,0,27,2917,20,5,0,0,83,19,172
19,12,12,17,15,87,5,12,0,3,21,7,0,14,17,5,10,13,29,3493,13,9,0,29,129,9
15,0,21,5,2,0,0,31,0,0,12,0,65,61,54,0,6,0,3,0,3717,22,29,11,11,0
1,43,2,5,8,14,22,11,0,4,2,0,9,23,11,6,0,27,1,5,8,3387,65,0,166,0
4,0,0,0,0,0,6,3,0,0,1,0,72,55,24,0,0,3,3,0,12,61,3516,0,0,0
0,21,0,19,153,13,17,12,20,11,264,12,0,39,4,3,33,39,91,16,11,0,0,3080,14,63
16,0,0,9,0,44,0,9,0,0,1,0,19,25,2,36,16,0,4,308,9,421,1,6,3004,0
0,7,0,11,80,0,0,0,1,9,1,10,0,0,0,0,32,2,223,0,0,0,0,40,5,3249

