0.5615212527964206,0.40535605599513086,0.5598928434749331,0.8069852941176471,0.7979953739398612,0.3713471133285816,0.765044814340589,0.4524758110415481,0.5986646884272997,0.49195106245975534
0.8297520661157025,0.3659340659340659,0.8038461538461539,0.7839285714285714,0.5686813186813187,0.311044776119403,0.7113095238095238,0.4368131868131868,0.48035714285714287,0.45476190476190476
1506,12,11,0,80,44,78,8,56,20
5,666,383,51,29,148,35,361,25,117
0,142,1463,15,1,102,3,84,10,0
18,44,77,1317,1,45,0,130,0,48
31,49,52,0,1035,155,62,31,3,402
355,48,22,89,26,521,37,147,339,91
189,124,24,6,8,38,1195,5,24,67
105,220,433,41,34,66,36,795,61,29
459,60,144,0,1,108,51,35,807,15
14,278,4,113,82,176,65,161,23,764

