0.9955481357818586,0.718436873747495,0.8674892703862661,0.9207352096496266,0.955386289445049,0.8835662009314704,0.9897836538461539,0.7536820721178263,0.993823347745522,0.9439626417611742
0.9856749311294766,0.7879120879120879,0.8884615384615384,0.9541666666666667,0.9648351648351648,0.7928358208955224,0.9803571428571428,0.8153846153846154,0.9577380952380953,0.8422619047619048
1789,14,1,0,1,1,6,2,0,1
0,1434,217,39,4,32,0,93,1,0
0,97,1617,2,2,1,0,100,1,0
0,26,0,1603,2,7,0,35,0,7
0,3,0,0,1756,23,7,30,0,1
0,97,11,40,33,1328,4,88,3,71
1,11,0,0,3,6,1647,10,2,0
0,258,17,36,14,8,0,1484,0,3
7,21,1,0,0,6,0,35,1609,1
0,35,0,21,23,91,0,92,3,1415

