0.7016759776536313,0.42354533152909335,0.529126213592233,0.4049008168028005,0.49217391304347824,0.3240418118466899,0.5201271186440678,0.561941251596424,0.3593073593073593,0.3509485094850949
0.7801242236024845,0.38641975308641974,0.5484276729559748,0.43647798742138366,0.3515527950310559,0.4679245283018868,0.6099378881987577,0.5569620253164557,0.21419354838709678,0.3278481012658228
628,3,8,1,6,51,64,6,14,24
7,313,85,30,65,39,24,75,39,133
33,42,436,44,13,48,43,25,61,50
7,43,54,347,22,198,19,41,18,46
34,84,18,53,283,47,149,77,34,26
24,7,32,154,6,372,96,36,13,55
30,35,25,19,85,69,491,12,38,1
16,65,22,67,21,60,10,440,48,41
43,90,122,39,45,84,39,44,166,103
73,57,22,103,29,180,9,27,31,259

