0.9632623071271125,0.8554787040407718,0.9630781189273222,0.8731920618903465,0.9806520960229308,0.9453276463745638,0.9765596826541652,0.9809763101220388,0.7520233085140823,0.8376263449625041
0.9465703971119134,0.8231173380035026,0.8897666068222622,0.9076923076923077,0.9637323943661972,0.8738351254480287,0.9706093189964158,0.9657243816254417,0.8386281588447654,0.9142348754448398
2622,18,5,1,4,3,5,0,98,14
0,2350,7,21,4,18,8,4,385,58
11,7,2478,205,0,2,3,5,44,30
0,5,59,2596,0,51,0,13,60,76
5,21,0,0,2737,0,28,5,6,38
29,11,8,44,5,2438,14,0,89,152
28,23,1,1,8,5,2708,0,12,4
0,6,0,12,14,10,0,2733,15,40
22,272,12,11,5,29,7,3,2323,86
5,34,3,82,14,23,0,23,57,2569

