0.7132459970887919,0.41924398625429554,0.5589225589225589,0.39260969976905313,0.4674657534246575,0.38421052631578945,0.5073529411764706,0.5776772247360482,0.3246124031007752,0.4130052724077329
0.6086956521739131,0.3012345679012346,0.6264150943396226,0.6415094339622641,0.3391304347826087,0.27547169811320754,0.6857142857142857,0.48481012658227846,0.432258064516129,0.2974683544303797
490,5,40,4,5,20,160,3,31,47
16,244,60,87,49,30,27,90,167,40
21,51,498,56,8,21,24,19,82,15
10,25,76,510,37,54,6,24,31,22
30,87,12,48,273,30,156,32,97,40
22,8,39,272,19,219,96,31,23,66
17,8,39,21,54,34,552,3,74,3
3,45,19,82,59,44,20,383,95,40
10,52,84,67,38,35,43,50,335,61
68,57,24,152,42,83,4,28,97,235

