0.9650769808486669,0.7920420420420421,0.9289719626168225,0.8193484698914116,0.9767358625626342,0.9169783096484667,0.9702575262966993,0.9787157287157288,0.6739001189060642,0.8762045959970348
0.927797833935018,0.7390542907180385,0.8922800718132855,0.8706293706293706,0.9609154929577465,0.8788530465949821,0.9587813620071685,0.9586572438162544,0.8184115523465704,0.8412811387900356
2570,23,6,12,4,7,8,0,130,10
0,2110,23,21,7,24,18,4,598,50
6,14,2485,194,0,6,4,6,52,18
1,11,100,2490,0,75,0,14,88,81
7,16,0,1,2729,0,33,5,19,30
26,16,13,94,4,2452,17,0,69,99
24,38,3,13,12,7,2675,0,18,0
0,8,4,18,9,24,0,2713,22,32
17,362,27,48,1,30,2,2,2267,14
12,66,14,148,28,49,0,28,101,2364

