1,0.9095580678314491,0.9796495195025439,0.9968691296180339,0.9972175848636616,0.938601478112564,1,0.9894385769872152,0.992266508030934,0.9760479041916168
0.9977961432506887,0.9725274725274725,0.9521978021978021,0.9476190476190476,0.9846153846153847,0.9856716417910448,0.9886904761904762,0.978021978021978,0.9928571428571429,0.9702380952380952
1811,1,0,0,0,0,0,0,3,0
0,1770,36,0,3,0,0,6,3,2
0,79,1733,0,0,0,0,8,0,0
0,41,0,1592,0,32,0,0,0,15
0,0,0,0,1792,24,0,0,0,4
0,0,0,5,0,1651,0,0,0,19
0,5,0,0,2,10,1661,2,0,0
0,33,0,0,0,2,0,1780,5,0
0,4,0,0,0,8,0,0,1668,0
0,13,0,0,0,32,0,3,2,1630

