0.9501455604075691,0.8147189349112426,0.9430702787593247,0.7312230215827338,0.9420289855072463,0.9283559577677225,0.975353388909025,0.9789059706828745,0.7343640196767393,0.8799551234106208
0.9425992779783393,0.7716287215411559,0.8624775583482944,0.8884615384615384,0.9612676056338029,0.8824372759856631,0.964516129032258,0.9674911660777386,0.7545126353790613,0.8373665480427046
2611,23,9,23,5,5,7,0,80,7
3,2203,19,92,23,34,14,5,420,42
6,10,2402,293,3,2,3,6,38,22
1,10,92,2541,11,67,0,14,68,56
8,23,0,9,2730,0,27,6,12,25
37,15,7,87,8,2462,13,0,59,102
28,27,0,6,19,8,2691,0,11,0
3,7,1,15,20,13,0,2738,4,29
29,342,8,225,11,23,4,0,2090,38
22,44,9,184,68,38,0,28,64,2353

