0.9049972542559034,0.47343991748323877,0.7282668124658284,0.8997155049786629,0.6203779786359901,0.8562975486052409,0.934757505773672,0.7099368179207353,0.9846938775510204,0.6853565596080566
0.9079889807162534,0.5043956043956044,0.7318681318681318,0.7529761904761905,0.8296703296703297,0.604776119402985,0.9636904761904762,0.6791208791208792,0.919047619047619,0.7494047619047619
1648,44,17,0,53,4,25,9,0,15
23,918,353,14,186,39,31,131,3,122
1,230,1332,6,38,0,0,210,2,1
9,47,0,1265,173,3,9,18,0,156
11,171,15,5,1510,28,20,14,2,44
74,118,4,41,161,1013,25,43,12,184
14,10,2,0,12,0,1619,11,2,10
3,272,94,61,113,9,2,1236,3,27
25,16,8,0,8,24,1,35,1544,19
13,113,4,14,180,63,0,34,0,1259

