0.9648586707410237,0.720029784065525,0.9411265213699406,0.7690785133054762,0.7942840130991367,0.8452914798206278,0.7942998760842627,0.6407516580692705,0.8997389033942559,0.9244085401038661,0.7234152652005175,0.95,0.8512055109070035,0.7898852971845672,0.7302303490857278,0.9206851119894598,0.8406607369758576,0.7466971544715447,0.7928631168107053,0.8843142207628188,0.8729241877256317,0.8887728459530027,0.9112318840579711,0.7366039533222196,0.8536711478800414,0.8348761571178384
0.9604562737642586,0.7574412532637076,0.9035326086956522,0.8688198757763975,0.6947916666666667,0.7783225806451612,0.8292367399741267,0.47384196185286104,0.9128476821192053,0.8578313253012049,0.7566982408660352,0.8988173455978975,0.9361111111111111,0.7739463601532567,0.8167330677290837,0.8702366127023661,0.8449553001277139,0.7754617414248021,0.760427807486631,0.8796482412060301,0.8922509225092251,0.8910994764397906,0.9364361702127659,0.7860228716645489,0.8402035623409669,0.9092643051771118
3789,0,9,5,0,5,0,17,5,0,0,1,38,35,0,0,4,0,0,0,15,0,15,0,7,0
5,2901,1,161,28,5,25,48,7,14,50,4,1,16,1,4,16,341,135,4,8,6,3,31,15,0
0,0,3325,0,88,0,105,1,0,0,10,6,6,8,47,0,4,4,0,3,64,8,1,0,0,0
8,86,0,3497,4,1,0,63,13,9,13,8,27,90,30,19,0,41,39,0,16,0,0,41,5,15
0,38,50,0,2668,33,227,25,0,0,166,35,0,0,1,0,49,26,88,6,8,0,0,169,0,251
0,46,0,7,14,3016,16,42,63,24,3,1,4,41,0,252,7,3,42,181,3,0,2,8,95,5
10,32,51,38,45,11,3205,25,10,0,45,15,15,2,79,0,56,59,22,0,37,12,33,53,8,2
13,95,3,198,15,9,133,1739,0,5,399,0,99,228,237,4,37,187,38,3,77,8,6,72,53,12
1,11,0,11,9,28,0,4,3446,141,0,0,0,3,0,5,7,0,29,5,1,0,0,67,0,7
4,9,0,45,10,15,1,26,194,3204,0,1,0,5,46,0,35,0,60,7,11,0,0,50,0,12
0,44,32,18,142,0,37,145,6,0,2796,22,15,65,0,0,6,91,5,0,42,3,8,211,0,7
0,21,7,0,26,0,51,12,4,0,4,3420,8,2,2,0,34,55,43,0,0,0,0,113,3,0
3,44,0,1,2,0,45,31,0,0,7,0,3707,53,2,0,0,5,0,0,17,6,37,0,0,0
21,2,1,86,0,14,0,227,0,10,16,4,113,3030,167,1,5,52,1,0,63,15,80,0,7,0
7,2,5,163,0,0,55,44,0,1,9,0,37,33,3075,3,192,20,0,0,53,13,43,10,0,0
0,54,5,30,4,253,3,15,5,0,8,2,6,26,6,3494,39,18,5,4,0,2,8,2,26,0
29,31,1,13,16,0,69,19,0,0,4,6,6,0,373,6,3308,13,0,0,3,0,4,6,5,3
0,316,4,163,1,0,15,71,1,9,67,25,29,41,19,0,4,2939,3,2,9,3,10,57,2,0
1,223,0,43,120,16,1,20,16,13,5,11,0,0,0,0,8,27,2844,13,8,0,0,128,9,234
8,18,14,31,5,84,1,15,2,3,12,5,0,4,26,0,4,17,13,3501,31,5,1,32,144,4
14,1,13,0,3,0,1,48,0,0,11,0,113,63,70,0,10,5,4,0,3627,22,43,15,2,0
1,21,4,9,12,28,21,18,0,4,1,0,11,25,8,5,2,16,1,3,6,3404,49,0,171,0
0,0,0,0,0,0,16,1,0,0,4,0,104,16,19,0,9,4,0,0,13,53,3521,0,0,0
0,27,8,23,81,8,8,39,57,8,235,16,0,33,1,0,49,13,64,23,28,0,0,3093,13,108
11,1,0,5,0,42,0,15,0,0,0,0,16,17,2,2,23,0,5,199,12,270,0,8,3302,0
2,6,0,0,66,0,0,4,1,21,0,18,0,0,0,0,27,0,146,5,3,0,0,33,1,3337

