0,-16.388723155490506,1163.6376134654465,105
25440,419.1676286569083,881.1229779079622,105
50032,187.13899237871925,563.539308176307,105
75472,184.70782142848694,508.86737889580905,105
100064,160.6895311259974,441.7398066315295,105
125504,157.20567144061533,384.0685598759865,105
150096,141.77155369023436,405.63991032869694,105
175536,134.84089789649877,410.93241561296884,105
200128,152.11031493623236,427.3892506790426,105
225568,121.6677204857816,389.3607657974651,105
250160,149.22154507628278,442.4267779117243,105
275600,153.31469274298243,406.53066096252485,105
300192,130.13611046303956,376.18368386074013,105
325632,137.6625346823077,446.22888435894157,105
350224,126.25012146655969,371.33896482966026,105
375664,141.8773203992153,410.6173455361263,105
400256,132.90030530184418,426.5556255222363,105
425696,136.22621379266002,441.3374031706619,105
450288,136.83227806493045,369.496058318354,105
475728,167.93724657578622,420.5954499775314,105
500320,140.3349686764191,407.25778603820976,105
525760,117.40462567885844,369.5106585744806,105
550352,137.70018487059153,369.3300545568824,105
575792,113.96018785985905,107.40705313685827,105
600384,108.62816969111768,43.22619100570577,105
625824,132.90442438620204,415.44109464907376,105
650416,108.31519270149842,94.85052006811902,105
675008,196.53168262696315,445.2118810970685,105
700448,109.67694186583041,64.45469319196013,105
725040,120.70198303902032,72.89117442898673,105
750480,111.21763833484651,91.78405587683304,105
