0.989852153051149,10.932742120762253,10125,2,10,0.5,true,0.1,0.01,0.451791972090071,0.5,2000,2
0.9896382142249965,10.932892291483055,10125,2,10,0.5,false,0.1,0.01,0.451791972090071,0.5,2000,2
0.9411453999775824,10.726567465379548,10125,2,10,0.5,true,0.1,0.02,0.451791972090071,0.5,2000,2
0.9394772769042194,10.70717023751227,10125,2,10,0.5,false,0.1,0.02,0.451791972090071,0.5,2000,2
0.8724008919041215,10.370809525981999,10125,2,10,0.5,true,0.1,0.03,0.451791972090071,0.5,2000,2
0.8665420541111256,10.380925525549449,10125,2,10,0.5,false,0.1,0.03,0.451791972090071,0.5,2000,2
0.767757661749496,9.926508013013581,10125,2,10,0.5,true,0.1,0.04,0.451791972090071,0.5,2000,2
0.7627244681564805,9.888637345429425,10125,2,10,0.5,false,0.1,0.04,0.451791972090071,0.5,2000,2
0.621595509173619,9.374678212485128,10125,2,10,0.5,true,0.1,0.05,0.451791972090071,0.5,2000,2
0.6180433295130917,9.37871259793927,10125,2,10,0.5,false,0.1,0.05,0.451791972090071,0.5,2000,2
0.4618800395148076,8.958130057788173,10125,2,10,0.5,true,0.1,0.060000000000000005,0.451791972090071,0.5,2000,2
0.4549878913430763,8.959390304016893,10125,2,10,0.5,false,0.1,0.060000000000000005,0.451791972090071,0.5,2000,2
0.32292190171446733,8.90831093016316,10125,2,10,0.5,true,0.1,0.07,0.451791972090071,0.5,2000,2
0.31483609703508975,8.917306962691733,10125,2,10,0.5,false,0.1,0.07,0.451791972090071,0.5,2000,2
0.17688497214633772,9.255676699992174,10125,2,10,0.5,true,0.1,0.08,0.451791972090071,0.5,2000,2
0.16604752474974546,9.269225568293642,10125,2,10,0.5,false,0.1,0.08,0.451791972090071,0.5,2000,2
-0.004739839309145397,9.69476484064387,10125,2,10,0.5,true,0.1,0.09,0.451791972090071,0.5,2000,2
-0.010241540925133215,9.671928275455441,10125,2,10,0.5,false,0.1,0.09,0.451791972090071,0.5,2000,2
-0.20704873995575956,9.965290199194165,10125,2,10,0.5,true,0.1,0.09999999999999999,0.451791972090071,0.5,2000,2
-0.2203628256833837,9.840183309781132,10125,2,10,0.5,false,0.1,0.09999999999999999,0.451791972090071,0.5,2000,2
0.9795794863239673,10.905827776952366,10125,2,20,0.5,true,0.1,0.01,0.3401433752247375,0.5,2000,2
0.9796296782497496,10.88812780578552,10125,2,20,0.5,false,0.1,0.01,0.3401433752247375,0.5,2000,2
0.8829324648423064,10.291587542538341,10125,2,20,0.5,true,0.1,0.02,0.3401433752247375,0.5,2000,2
0.8816912018182204,10.3170808229573,10125,2,20,0.5,false,0.1,0.02,0.3401433752247375,0.5,2000,2
0.7556705323581927,9.417497245788928,10125,2,20,0.5,true,0.1,0.03,0.3401433752247375,0.5,2000,2
0.7594637496085253,9.387091933932638,10125,2,20,0.5,false,0.1,0.03,0.3401433752247375,0.5,2000,2
0.5623844217654355,8.262982925768517,10125,2,20,0.5,true,0.1,0.04,0.3401433752247375,0.5,2000,2
0.5555348750647534,8.280392804948947,10125,2,20,0.5,false,0.1,0.04,0.3401433752247375,0.5,2000,2
0.27627316504988103,7.04763441623384,10125,2,20,0.5,true,0.1,0.05,0.3401433752247375,0.5,2000,2
0.27494043831473747,7.074180366225487,10125,2,20,0.5,false,0.1,0.05,0.3401433752247375,0.5,2000,2
0.05396727928221607,5.981210030602924,10125,2,20,0.5,true,0.1,0.060000000000000005,0.3401433752247375,0.5,2000,2
0.050282762151916176,5.972941113773054,10125,2,20,0.5,false,0.1,0.060000000000000005,0.3401433752247375,0.5,2000,2
-0.044377929693190606,5.872846202048483,10125,2,20,0.5,true,0.1,0.07,0.3401433752247375,0.5,2000,2
-0.046283227273842605,5.828702067513131,10125,2,20,0.5,false,0.1,0.07,0.3401433752247375,0.5,2000,2
-0.08151380317530428,6.9241400013553385,10125,2,20,0.5,true,0.1,0.08,0.3401433752247375,0.5,2000,2
-0.0740017675290248,6.797359237818204,10125,2,20,0.5,false,0.1,0.08,0.3401433752247375,0.5,2000,2
-0.06184058938192425,8.156309281857343,10125,2,20,0.5,true,0.1,0.09,0.3401433752247375,0.5,2000,2
-0.02918266215115401,7.9269788652055055,10125,2,20,0.5,false,0.1,0.09,0.3401433752247375,0.5,2000,2
0.006857046556802782,8.852033837171764,10125,2,20,0.5,true,0.1,0.09999999999999999,0.3401433752247375,0.5,2000,2
0.014476544526880117,8.774104617262973,10125,2,20,0.5,false,0.1,0.09999999999999999,0.3401433752247375,0.5,2000,2
0.9705980983904553,10.87487442576874,10125,2,30,0.5,true,0.1,0.01,0.4767884627464784,0.5,2000,2
0.9682475019541675,10.87840966804912,10125,2,30,0.5,false,0.1,0.01,0.4767884627464784,0.5,2000,2
0.8463996048525905,10.269214621411143,10125,2,30,0.5,true,0.1,0.02,0.4767884627464784,0.5,2000,2
0.8507058984205701,10.257817396446185,10125,2,30,0.5,false,0.1,0.02,0.4767884627464784,0.5,2000,2
0.7736361277574405,9.742080196155534,10125,2,30,0.5,true,0.1,0.03,0.4767884627464784,0.5,2000,2
0.7728003458389141,9.743873488351879,10125,2,30,0.5,false,0.1,0.03,0.4767884627464784,0.5,2000,2
0.6876511744820378,9.310253119595368,10125,2,30,0.5,true,0.1,0.04,0.4767884627464784,0.5,2000,2
0.6874060776395309,9.31506934088765,10125,2,30,0.5,false,0.1,0.04,0.4767884627464784,0.5,2000,2
0.5855187362763243,8.911627753427286,10125,2,30,0.5,true,0.1,0.05,0.4767884627464784,0.5,2000,2
