1048800,302.031633756642,10059.536614333409,292
655500,275.6104581208756,11123.417290670342,292
699200,334.47119421436105,10101.195878984208,292
742900,287.77843376446526,10619.58359021533,292
1136200,241.5538038880115,10547.97846362042,292
655500,229.83520931803062,11013.551862267252,292
742900,275.17610788324515,10952.800535358772,292
786600,317.6480166830179,10087.67246790721,292
786600,325.2544972212675,10046.713251512594,292
874000,275.85753294080973,10971.088291896038,292
1092500,305.55040194127935,11457.534297850265,292
