0.011235816314679934,196.14650066270355,12280,6,100,0.2,0.005,0.004668971044278698,0.9337942088557395,0.75,350,0.1
0.013272348075943005,194.70397222759755,12280,6,100,0.2,0.007,0.006536559461990177,0.9337942088557395,0.75,350,0.1
0.013520224401480261,193.81425791828696,12280,6,100,0.2,0.009000000000000001,0.008404147879701656,0.9337942088557395,0.75,350,0.1
0.010667090448197318,194.56605423182077,12280,6,100,0.2,0.011000000000000001,0.010271736297413136,0.9337942088557395,0.75,350,0.1
0.01270300821094989,195.84761638484443,12280,6,100,0.2,0.013000000000000001,0.012139324715124614,0.9337942088557395,0.75,350,0.1
0.011970410562564773,196.19311537782332,12280,6,100,0.2,0.015000000000000001,0.014006913132836094,0.9337942088557395,0.75,350,0.1
0.011807229626606158,195.18646456623242,12280,6,100,0.2,0.017,0.015874501550547572,0.9337942088557395,0.75,350,0.1
0.011972945978299081,194.01409398974948,12280,6,100,0.2,0.019000000000000003,0.017742089968259052,0.9337942088557395,0.75,350,0.1
0.011969202164771497,194.08588783366113,12280,6,100,0.2,0.021000000000000005,0.019609678385970535,0.9337942088557395,0.75,350,0.1
0.011887724245436222,195.35344931432638,12280,6,100,0.2,0.023000000000000007,0.021477266803682015,0.9337942088557395,0.75,350,0.1
0.011239586611279415,194.67604505522024,12280,6,100,0.2,0.02500000000000001,0.023344855221393495,0.9337942088557395,0.75,350,0.1
0.014008613566451483,194.28927842621363,12280,6,100,0.2,0.02700000000000001,0.025212443639104975,0.9337942088557395,0.75,350,0.1
0.011318940274242326,195.52627885350336,12280,6,100,0.2,0.029000000000000012,0.027080032056816455,0.9337942088557395,0.75,350,0.1
0.011729146825142527,195.24000409736996,12280,6,100,0.2,0.031000000000000014,0.028947620474527938,0.9337942088557395,0.75,350,0.1
0.012378795208708727,194.58274688318104,12280,6,100,0.2,0.033000000000000015,0.030815208892239418,0.9337942088557395,0.75,350,0.1
0.013273246985207003,194.6581272533212,12280,6,100,0.2,0.03500000000000002,0.0326827973099509,0.9337942088557395,0.75,350,0.1
0.01148725632705535,195.99574085365293,12280,6,100,0.2,0.03700000000000002,0.03455038572766238,0.9337942088557395,0.75,350,0.1
0.012373885561419563,194.96731578268884,12280,6,100,0.2,0.03900000000000002,0.03641797414537386,0.9337942088557395,0.75,350,0.1
0.011807690178399569,195.1380360747899,12280,6,100,0.2,0.04100000000000002,0.03828556256308534,0.9337942088557395,0.75,350,0.1
0.01091737527351966,195.67600401842859,12280,6,100,0.2,0.043000000000000024,0.040153150980796824,0.9337942088557395,0.75,350,0.1
0.013354887913467771,194.22148205012297,12280,6,100,0.2,0.045000000000000026,0.042020739398508304,0.9337942088557395,0.75,350,0.1
0.00977015678210628,195.77728779221877,12280,6,100,0.2,0.04700000000000003,0.043888327816219784,0.9337942088557395,0.75,350,0.1
0.013026708621750625,194.4167645381304,12280,6,100,0.2,0.04900000000000003,0.045755916233931264,0.9337942088557395,0.75,350,0.1
0.012867761628561358,193.75970684896893,12280,6,100,0.2,0.05100000000000003,0.047623504651642744,0.9337942088557395,0.75,350,0.1
0.013928001036672428,194.7783308568714,12280,6,100,0.2,0.05300000000000003,0.049491093069354224,0.9337942088557395,0.75,350,0.1
0.012866103929111547,194.79808649091743,12280,6,100,0.2,0.055000000000000035,0.051358681487065704,0.9337942088557395,0.75,350,0.1
0.013681621152089625,195.9872922989668,12280,6,100,0.2,0.05700000000000004,0.05322626990477718,0.9337942088557395,0.75,350,0.1
0.012053457568370313,195.82344005521878,12280,6,100,0.2,0.05900000000000004,0.05509385832248866,0.9337942088557395,0.75,350,0.1
0.012376321782770615,194.6796849067271,12280,6,100,0.2,0.06100000000000004,0.05696144674020015,0.9337942088557395,0.75,350,0.1
0.010911163724788326,194.8778520880011,12280,6,100,0.2,0.06300000000000004,0.05882903515791163,0.9337942088557395,0.75,350,0.1
0.011320340188432438,195.88732967801317,12280,6,100,0.2,0.06500000000000004,0.06069662357562311,0.9337942088557395,0.75,350,0.1
0.01115751272122414,195.1160866067173,12280,6,100,0.2,0.06700000000000005,0.06256421199333459,0.9337942088557395,0.75,350,0.1
0.011560607016814137,195.38711657841137,12280,6,100,0.2,0.06900000000000005,0.06443180041104607,0.9337942088557395,0.75,350,0.1
