0.9886363636363636,0.7391304347826086,0.9259259259259259,0.859375,0.9879518072289156,1,0.9850746268656716,0.9821428571428571,1,0.7307692307692307
0.9886363636363636,0.9444444444444444,0.7692307692307693,1,0.9879518072289156,0.6962025316455697,1,0.7857142857142857,0.9841269841269841,0.9827586206896551
87,1,0,0,0,0,0,0,0,0
0,68,4,0,0,0,0,0,0,0
0,14,50,0,1,0,0,0,0,0
0,0,0,55,0,0,0,0,0,0
0,0,0,1,82,0,0,0,0,0
0,0,0,8,0,55,1,0,0,15
0,0,0,0,0,0,66,0,0,0
0,9,0,0,0,0,0,55,0,6
1,0,0,0,0,0,0,0,62,0
0,0,0,0,0,0,0,1,0,57
