0.29545454545454547,0.1821705426356589,0.15151515151515152,0.19148936170212766,0.16923076923076924,0.1836734693877551,0.05263157894736842,0.25,0.15384615384615385,0.3582089552238806
0.3611111111111111,0.746031746031746,0.06944444444444445,0.13636363636363635,0.16176470588235295,0.125,0.013513513513513514,0.02702702702702703,0.14285714285714285,0.35294117647058826
26,3,7,6,10,8,1,0,8,3
2,47,1,3,3,1,0,0,4,2
13,29,5,6,9,4,2,1,3,0
16,18,4,9,5,5,0,2,4,3
7,6,5,6,11,10,2,0,8,13
14,19,4,8,7,9,1,1,7,2
1,48,0,1,6,1,1,0,8,8
3,50,4,4,0,8,0,2,3,0
4,23,2,2,8,3,5,1,10,12
2,15,1,2,6,0,7,1,10,24
