1,0.8106060606060606,0.9905660377358491,0.9739130434782609,0.8992248062015504,0.9183673469387755,0.970873786407767,0.9745762711864406,0.8301886792452831,0.8695652173913043
0.918918918918919,0.9469026548672567,0.9545454545454546,0.9180327868852459,0.928,0.9278350515463918,0.9433962264150944,0.9349593495934959,0.8543689320388349,0.8771929824561403
102,0,0,0,4,1,0,0,1,3
0,107,0,1,1,0,0,0,3,1
0,3,105,0,0,0,0,0,2,0
0,0,1,112,0,1,0,0,4,4
0,3,0,0,116,1,2,0,2,1
0,2,0,0,0,90,1,0,1,3
0,1,0,0,4,0,100,0,1,0
0,3,0,0,1,0,0,115,2,2
0,10,0,1,1,1,0,1,88,1
0,3,0,1,2,4,0,2,2,100

