0.16129032258064516,0.06666666666666667,0.21505376344086022,0.11235955056179775,0.1388888888888889,0.175,0.23529411764705882,0.5,0.12738853503184713,0.35294117647058826
0.2054794520547945,0.015873015873015872,0.24390243902439024,0.2898550724637681,0.06493506493506493,0.0958904109589041,0.11267605633802817,0.015151515151515152,0.3125,0.29508196721311475
15,3,15,9,7,11,1,0,9,3
7,1,6,36,1,3,0,0,9,0
12,4,20,28,4,5,0,0,9,0
11,3,12,20,7,6,1,1,8,0
11,2,12,9,5,7,8,0,18,5
16,1,11,12,2,7,2,0,18,4
2,0,0,1,1,0,8,0,50,9
2,1,11,50,1,0,0,1,0,0
11,0,2,7,6,1,5,0,20,12
6,0,4,6,2,0,9,0,16,18
