0.9363057324840764,0.7061611374407583,0.8819444444444444,0.7039106145251397,0.7055214723926381,0.6441441441441441,0.6526946107784432,NaN,NaN,0.7329545454545454,0.6032608695652174,0.8888888888888888,0.12903225806451613,0.39009287925696595,0.7125748502994012,0.7407407407407407,0.7443181818181818,0.6428571428571429,0.7278911564625851,0.5226480836236934,0.7,NaN,0.6686046511627907,0.671875,NaN,0.8343558282208589
0.9545454545454546,0.8142076502732241,0.8819444444444444,0.802547770700637,0.7098765432098766,0.8218390804597702,0.872,0,0,0.8269230769230769,0.7816901408450704,0.8622754491017964,0.045714285714285714,0.7875,0.8321678321678322,0.8633093525179856,0.8675496688741722,0.7333333333333333,0.6772151898734177,0.8875739644970414,0.9147727272727273,0,0.9583333333333334,0.7247191011235955,0,0.8888888888888888
147,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1,149,0,4,1,0,2,0,0,0,1,0,0,3,0,1,0,18,2,0,0,0,0,1,0,0
0,0,127,0,6,0,5,0,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0
0,6,0,126,0,0,1,0,0,0,0,2,0,2,5,1,4,3,2,0,2,0,1,1,0,1
0,2,3,0,115,0,11,0,0,0,7,0,1,0,0,1,3,3,2,0,0,0,0,5,0,9
0,2,0,1,1,143,1,0,0,1,0,0,3,2,0,9,1,0,4,3,0,0,1,2,0,0
0,0,1,1,0,0,109,0,0,0,1,0,0,0,4,0,2,2,0,0,2,0,0,3,0,0
0,5,0,10,3,0,11,0,0,0,25,0,2,42,9,2,1,15,2,3,6,0,1,3,0,0
0,1,0,8,11,17,0,0,0,37,0,14,26,0,0,5,6,0,3,1,0,0,0,21,0,2
0,1,0,6,0,1,0,0,0,129,0,0,12,1,1,0,3,0,0,0,0,0,0,2,0,0
0,2,2,1,6,0,3,0,0,0,111,0,0,2,0,0,1,4,0,0,1,0,0,9,0,0
1,0,5,0,2,0,2,0,0,2,1,144,0,3,0,1,0,0,3,0,0,0,0,3,0,0
4,2,0,1,0,1,4,0,0,0,9,0,8,109,2,0,0,3,0,0,21,0,11,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,7,126,9,0,1,0,0,0,7,0,7,1,0,0
1,0,0,5,0,0,7,0,0,0,0,0,0,0,119,0,7,0,0,0,1,0,2,1,0,0
0,1,0,4,0,7,0,0,0,1,0,0,1,2,2,120,0,0,0,0,0,0,0,1,0,0
2,3,0,1,1,0,6,0,0,0,1,0,1,0,4,1,131,0,0,0,0,0,0,0,0,0
0,14,0,4,0,1,2,0,0,1,8,0,0,2,2,0,1,99,0,0,0,0,0,1,0,0
0,21,0,5,1,1,1,0,0,1,1,0,0,0,0,0,4,1,107,1,0,0,0,4,0,10
0,1,1,2,0,6,0,0,0,0,1,0,0,0,2,2,0,0,0,150,2,0,0,2,0,0
0,0,2,0,0,0,0,0,0,0,1,0,0,2,3,0,1,0,0,0,161,0,6,0,0,0
1,1,0,0,0,32,2,0,0,1,0,0,0,16,1,7,4,4,0,39,18,0,28,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,115,0,0,0
0,0,0,0,12,1,0,0,0,1,16,1,0,0,0,0,2,2,8,2,0,0,0,129,0,4
0,0,0,0,0,11,0,0,0,1,0,0,0,7,0,12,2,0,3,88,6,0,0,2,0,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,1,0,136

