0.9428571428571428,1,0.7777777777777778,0.8505747126436781,0.8666666666666667,0.9803921568627451,0.9473684210526315,0.7777777777777778,0.9672131147540983,0.8108108108108109
0.9166666666666666,0.425,0.9402985074626866,0.9866666666666667,1,0.8620689655172413,0.972972972972973,0.9210526315789473,0.9365079365079365,0.8695652173913043
66,0,0,0,0,0,3,0,2,1
0,34,18,4,1,0,0,12,0,11
0,0,63,0,0,0,0,4,0,0
0,0,0,74,0,0,0,1,0,0
0,0,0,0,65,0,0,0,0,0
0,0,0,5,0,50,1,0,0,2
1,0,0,0,1,0,72,0,0,0
0,0,0,3,3,0,0,70,0,0
3,0,0,0,1,0,0,0,59,0
0,0,0,1,4,1,0,3,0,60
