0.4329896907216495,0.10569105691056911,NaN,NaN,0.2157676348547718,NaN,0.11504424778761062,NaN,NaN,0.5769230769230769,0.2037914691943128,0.7272727272727273,NaN,0.21896162528216703,NaN,0.195,0.08604206500956023,NaN,0.09649122807017543,0.27631578947368424,0.0962566844919786,0.24043715846994534,NaN,0.08934707903780069,NaN,NaN
0.2896551724137931,0.24074074074074073,0,0,0.325,0,0.07975460122699386,0,0,0.10204081632653061,0.2925170068027211,0.345679012345679,0,0.6139240506329114,0,0.8181818181818182,0.3383458646616541,0,0.13836477987421383,0.38181818181818183,0.10650887573964497,0.5714285714285714,0,0.15757575757575756,0,0
42,7,0,0,0,0,1,0,0,0,18,3,0,7,0,0,20,0,8,0,10,27,0,2,0,0
0,39,0,0,0,0,24,0,0,0,1,0,0,2,0,36,38,0,17,0,3,2,0,0,0,0
0,6,0,0,30,0,1,0,0,0,16,2,0,7,0,8,12,0,7,21,17,4,0,21,0,0
0,37,0,0,7,0,10,0,0,0,1,0,0,9,0,83,3,0,7,3,5,0,0,1,0,0
0,16,0,0,52,0,18,0,0,0,7,2,0,1,0,3,7,0,19,13,5,1,0,16,0,0
0,8,0,0,1,0,0,0,0,0,1,0,0,12,0,111,1,0,13,0,0,0,0,1,0,0
0,24,0,0,12,0,13,0,0,0,8,12,0,2,0,12,27,0,21,8,17,4,0,3,0,0
0,21,0,0,2,0,9,0,0,0,4,0,0,18,0,21,2,0,6,2,29,2,0,22,0,0
0,7,0,0,19,0,0,0,0,11,10,0,0,0,0,9,19,0,0,30,0,41,0,6,0,0
51,14,0,0,8,0,0,0,0,15,5,0,0,0,0,4,18,0,2,2,3,5,0,20,0,0
0,17,0,0,11,0,11,0,0,0,43,0,0,6,0,0,3,0,8,0,1,5,0,42,0,0
4,15,0,0,6,0,0,0,0,0,4,56,0,4,0,0,22,0,7,29,0,10,0,5,0,0
0,7,0,0,0,0,7,0,0,0,0,0,0,119,0,0,0,0,3,2,0,6,0,14,0,0
0,4,0,0,0,0,1,0,0,0,0,0,0,97,0,3,0,0,3,5,26,2,0,17,0,0
0,14,0,0,4,0,4,0,0,0,1,0,0,6,0,42,19,0,1,3,42,9,0,2,0,0
0,6,0,0,0,0,1,0,0,0,5,0,0,1,0,117,0,0,11,1,1,0,0,0,0,0
0,14,0,0,0,0,1,0,0,0,38,0,0,2,0,2,45,0,12,4,3,9,0,3,0,0
0,64,0,0,0,0,10,0,0,0,24,0,0,15,0,5,17,0,13,4,3,0,0,0,0,0
0,17,0,0,19,0,0,0,0,0,0,2,0,0,0,4,85,0,22,0,0,7,0,3,0,0
0,3,0,0,2,0,0,0,0,0,5,0,0,3,0,61,7,0,9,63,3,5,0,4,0,0
0,11,0,0,11,0,1,0,0,0,1,0,0,13,0,15,0,0,1,6,18,51,0,41,0,0
0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,27,4,0,3,9,0,88,0,11,0,0
0,2,0,0,0,0,1,0,0,0,2,0,0,106,0,0,0,0,0,0,1,34,0,5,0,0
0,10,0,0,21,0,0,0,0,0,2,0,0,6,0,0,87,0,10,2,0,1,0,26,0,0
0,0,0,0,3,0,0,0,0,0,6,0,0,1,0,34,13,0,21,20,0,53,0,13,0,0
0,6,0,0,33,0,0,0,0,0,3,0,0,0,0,3,74,0,4,1,0,0,0,13,0,0

