0.20408163265306123,0,0.14545454545454545,0.13793103448275862,0.23469387755102042,0.08163265306122448,0.4336283185840708,0.3333333333333333,0.125,0.32432432432432434
0.15625,0,0.1038961038961039,0.12121212121212122,0.3026315789473684,0.057971014492753624,0.7424242424242424,0.6835443037974683,0.0410958904109589,0.47058823529411764
10,3,7,9,13,10,2,2,1,7
3,0,4,7,3,3,7,47,2,2
5,4,8,10,8,6,0,33,2,1
4,4,11,8,10,7,1,18,3,0
5,1,7,9,23,3,11,2,5,10
11,4,8,8,15,4,12,2,2,3
2,0,1,0,3,1,49,0,1,9
3,1,5,2,1,12,0,54,0,1
3,0,2,4,15,3,22,4,3,17
3,0,2,1,7,0,9,0,5,24
