0.9823008849557522,0.9484536082474226,1,0.976,0.97,0.9797979797979798,0.9741379310344828,0.9911504424778761,0.8939393939393939,0.9310344827586207
0.9910714285714286,0.8598130841121495,0.9912280701754386,0.976,0.9509803921568627,0.9897959183673469,0.9912280701754386,1,0.959349593495935,0.9230769230769231
111,0,0,0,1,0,0,0,0,0
0,92,0,0,0,1,2,0,7,5
0,0,113,1,0,0,0,0,0,0
0,0,0,122,0,1,0,0,1,1
0,0,0,0,97,0,0,1,2,2
0,0,0,1,0,97,0,0,0,0
0,1,0,0,0,0,113,0,0,0
0,0,0,0,0,0,0,112,0,0
1,3,0,0,0,0,1,0,118,0
1,1,0,1,2,0,0,0,4,108
