0.9924242424242424,0.8090909090909091,0.9813084112149533,0.9090909090909091,0.9605263157894737,0.9347826086956522,0.9142857142857143,0.9772727272727273,0.09366576819407008,0.9166666666666666,0.9402985074626866,0.991304347826087,0.9217877094972067,0.7916666666666666,0.8076923076923077,0.967479674796748,0.9196428571428571,0.96,0.9315068493150684,0.940677966101695,0.9512195121951219,0.6571428571428571,0.9818181818181818,0.9305555555555556,0.9191919191919192,0.9861111111111112
0.8343949044585988,0.5933333333333334,0.6907894736842105,0.42424242424242425,0.474025974025974,0.524390243902439,0.41025641025641024,0.3161764705882353,0.9266666666666666,0.7692307692307693,0.42,0.6867469879518072,0.8967391304347826,0.49032258064516127,0.5793103448275863,0.7777777777777778,0.6094674556213018,0.35294117647058826,0.4503311258278146,0.6981132075471698,0.7452229299363057,0.732484076433121,0.8571428571428571,0.39644970414201186,0.5449101796407185,0.5503875968992248
131,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
0,0,105,0,0,0,2,0,38,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0
0,0,0,70,0,0,0,0,87,0,0,0,2,3,1,0,0,0,0,0,1,1,0,0,0,0
0,1,1,0,73,0,3,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,86,0,0,67,0,0,0,0,0,0,4,0,0,0,2,0,5,0,0,0,0
0,1,1,0,2,0,64,0,85,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0,2,0,0,1,43,65,0,1,0,1,14,1,0,0,1,0,0,2,3,0,0,0,0
0,0,0,0,0,1,0,0,139,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,33,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,81,0,63,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,52,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,165,2,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,1,0,0,0,0,69,0,0,0,2,76,2,0,0,0,0,0,0,4,1,0,0,0
0,0,0,4,0,0,0,0,48,0,0,0,1,0,84,0,7,0,0,0,0,1,0,0,0,0
0,0,0,0,0,3,0,0,28,0,0,0,0,1,0,119,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,55,0,0,0,0,0,9,0,103,0,0,0,0,1,0,0,0,0
0,6,0,0,0,0,0,0,80,0,0,0,1,0,1,0,0,48,0,0,0,0,0,0,0,0
0,8,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,37,0,0,0,0,0,1,0,0,0,0,111,0,8,0,0,0,0
0,0,0,0,0,0,0,0,29,0,0,0,5,0,1,0,0,0,0,0,117,5,0,0,0,0
0,1,0,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,7,0
0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,108,0,0,0
0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,67,0,0
0,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,1,0,0,5,0,26,0,0,91,0
0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71

