116800,144.34771248381753,734.4819617554249,145
95776,144.7584610579344,951.9693547226477,145
103952,143.4808917592737,940.0378027032727,145
96944,150.38597957297878,918.5097513627135,145
98112,145.73216109429643,863.5155028936358,145
91104,147.92115759632853,1042.1096696809036,145
105120,145.30623354445962,714.7186356147819,145
107456,143.88003078984613,821.9305010550516,145
94608,142.4016342167448,907.4029096725681,145
116800,143.9151447657603,641.9708881106237,145
99280,145.79145888777538,953.8001332284348,145
95776,145.73164345654106,956.2688015216055,145
18688,150.99489602759581,2366.357807992256,145
105120,144.29000089872284,864.5485676515029,145
107456,146.5739813658141,865.7018709354356,145
95776,142.89770195149305,834.7434648326873,145
114464,146.34575833383917,760.7610500964931,145
88768,148.7090370354242,1070.8745481867777,145
101616,147.55823492014608,899.8304860201893,145
94608,141.38222207210853,985.0937809902648,145
108624,143.58027272556646,782.7897193634583,145
93440,144.96226219897363,875.6639536193005,145
91104,144.84861640344323,923.4461218179149,145
120304,142.95374648884442,707.9303382629723,145
99280,145.54845235646937,849.4359668557548,145
93440,142.2186185923501,886.4895729384187,145
91104,150.0107055672895,1085.1183552518494,145
101616,147.06791942581552,735.4472512161663,145
93440,147.15350731729498,1011.0670946422158,145
92272,147.35710320536188,905.993753065861,145
110960,148.36912443400695,793.5293496737361,145
