15843920,378.6186564242617,35017.5761408021,145
15826400,389.2295880758892,36163.55069982357,145
13799920,435.69808458518725,48047.081124611315,145
12036240,413.48508020315325,35539.43276176337,145
12923920,357.29034233440893,33831.551872968186,145
14483200,424.57392682314725,38632.0208891612,145
16743280,405.87878917054195,30022.738169368928,145
12725360,362.24250776485405,30458.084229838627,145
12217280,389.0595101473376,35072.121838673185,145
16106720,400.03491318969907,32466.879978384608,145
17444080,370.3349751699881,36425.394606240225,145
9857920,365.33856656073345,30905.711149944298,145
11084320,373.98845717790465,32889.01133903415,145
8894320,289.46685481086763,30279.177619979273,145
19085120,351.34827634789036,30516.665925321005,145
12334080,442.58626060154734,37266.06140620815,145
12153040,342.64391574913543,31968.066290125953,145
13140000,362.0093851380552,31673.194621550174,145
10634640,394.4304749178669,32084.758481535275,145
15937360,414.8026679557683,38149.35502129082,145
18174080,458.3035092899842,41060.48870891341,145
15394240,390.0959971105254,32634.08702795527,145
12491760,374.3082619162675,30340.783326781453,145
13391120,333.39461663331406,29484.451121578648,145
14290480,354.5244968358009,27361.59589730715,145
16743280,364.6290136772441,32095.456548440096,145
16527200,355.7305382716069,29265.248881084004,145
13385280,400.435805044334,39675.36118460324,145
15219040,347.9286360123729,33598.12807737565,145
16427920,352.14226157147334,34834.20362468139,145
12246480,372.4794461432258,29642.42225057905,145
