211.77122200015472,226.6688123414924,207.66262875614115,215.57166472146258,220.16124321641058,218.77101539358188,220.1677243016267,216.04251136151782,218.75881679149262,220.94309500707575,
211.1074815075523,225.63032515025787,207.0382288056058,214.8549736903089,219.57795845520945,218.20695134939675,218.93997880452008,215.5458764318899,218.04801846902535,219.9252146389346,
210.4499120553686,224.70836202631784,206.45812582358238,214.15078488063722,219.00049850035518,217.6584648675467,217.8815377095455,215.06080717942163,217.3718308052356,219.02800060640934,
209.82450856772718,223.88294486217757,205.90189147236546,213.52068981158223,218.43821037271465,217.1179388924203,216.89299793378933,214.5782078370645,216.7009355579517,218.18489354324987,
209.21219753578237,223.0589657325915,205.3499793613612,212.9292171336697,217.8792645099009,216.58041786662955,215.94376439612225,214.10241665925557,216.03529964728025,217.42433415879708,
208.60267082797182,222.28803810555735,204.8023606504357,212.35555162767616,217.3236447985113,216.04588860972243,215.03281321849948,213.63280036213632,215.3843735232203,216.73949132539144,
208.00637799659438,221.54841425552783,204.25900662219965,211.78471778485567,216.7713351789073,215.5143379784997,214.2676137043663,213.17017996220545,214.7586506837199,216.10087324488643,
207.43821585157383,220.85868288395912,203.7198886812635,211.2179703035073,216.22231964489833,214.98575286684147,213.5123989692317,212.71589089489245,214.13767297796497,215.47024415352172,
206.89468547958487,220.17431322152544,203.2089069449276,210.66087105063235,215.67658224343054,214.46012020553712,212.82825550132378,212.26376675843153,213.532470198103,214.84814387395443,
206.35975952305958,219.5343468952002,202.72870712676522,210.1363703356465,215.14025311674837,213.94512367191484,212.22318409927416,211.81379942844586,212.94254113076582,214.23728681615347,
205.8425377491031,218.9010797446488,202.27391332540037,209.62643336772481,214.61588681817696,213.44511017635816,211.65334267718637,211.3703576868374,212.35697279053528,213.65177663549713,
205.32877424968316,218.32794461115526,201.8208661773648,209.13805678145349,214.0945694853283,212.9477946806354,211.10051443362264,210.92875898282108,211.77573856081293,213.07739037254706,
204.82726718826186,217.76633695933054,201.38926295069007,208.65859829188548,213.58293046697946,212.4933915183248,210.57126455874143,210.48941560915065,211.1988119268872,212.51073044821536,
204.35054886799352,217.2100813389697,200.96625489500911,208.19907979062322,213.076819362698,212.0434234683691,210.0455004322762,210.05197204631523,210.64786451701747,211.96401426311792,
203.88249509665619,216.67575348684582,200.5612952481199,207.7537298205595,212.57907822710862,211.59556697254573,209.54283214936453,209.61636865809615,210.11668544033625,211.42071384946072,
203.41754757053045,216.14966005948236,200.1587667856797,207.32482471982777,212.09177079863687,211.1496271647266,209.05450202328404,209.18335884481004,209.60657167173412,210.88081208837906,
202.9549759516261,215.6266586543856,199.7582723781464,206.90169552331386,211.60594356750218,210.70598561424922,208.57417482329348,208.75183589282648,209.12779754132964,210.3572005350805,
202.5002728405869,215.1067343925166,199.3598038152585,206.48258244247648,211.13414974163257,210.2805501987334,208.09629578558454,208.32352843853664,208.65264987197392,209.84955482068412,
202.05402873893476,214.5898724426251,198.97050355272782,206.06498793723014,210.68047242280994,209.85810043341502,207.62159861655383,207.89583563365994,208.17955304915154,209.36229155221983,
201.6151687808666,214.0935154562384,198.5847674126987,205.6542378409801,210.23444035173782,209.4381627883959,207.14932038740923,207.4755729016907,207.70977320991,208.90572380217324,
201.19619586898563,213.59999878517226,198.20095313105273,205.24711188982738,209.79263373756672,209.02028274935628,206.68020000940615,207.06096612562197,207.2426718159619,208.45130123439503,
200.78345240367764,213.10926117507333,197.81905311031022,204.84101439047677,209.35416751824633,208.60442001119335,206.2286342201719,206.6484971307269,206.7779616745819,207.99934052553266,
200.37765452684388,212.63894668323792,197.44234482828028,204.43712984028355,208.91699359296126,208.19012536602494,205.78701858794648,206.23830019866696,206.31633963696697,207.5542943674788,
199.98495689437658,212.18147020861127,197.06721468342218,204.0350964134837,208.48338041123912,207.77773663315986,205.36271482689116,205.8292004614104,205.85732528526975,207.11145548988003,
199.5943670312269,211.72628752547843,196.69551124844133,203.63480984350429,208.0572575436021,207.36742442190112,204.94064809558813,205.42296206791653,205.40600443640153,206.67121264611455,
199.20568387216366,211.2733895932042,196.3252831633219,203.23706022396155,207.63423162710222,206.95946955732413,204.52153201460627,205.01820309734174,204.9630520576447,206.2331263500343,
198.81893173953975,210.82276739406066,195.96093982716786,202.84143018900699,207.21242802905618,206.55299324178236,204.10947135093082,204.62010317497175,204.52259066813156,205.7969018340769,
198.4333014418521,210.39117029062646,195.59904499101154,202.44677785510416,206.7931218635426,206.1498803671174,203.70202876666252,204.22286226754528,204.08402465656619,205.36307882717438,
198.05392777700735,209.96014956827833,195.2380228388542,202.05445269135274,206.37555359489414,205.74912355926742,203.29890588076088,203.82941298804155,203.64837382015486,204.931394908961,
197.676363246294,209.53167247620735,194.8847415609019,201.67065066001038,205.95976173228,205.35017459406498,202.89987330627372,203.4368873535641,203.22189806230023,204.50271398464355,
197.300773043309,209.105736419587,194.53518909560577,201.28831105148186,205.54679731594769,204.95323515846087,202.50441774425394,203.04663185958574,202.81560685665687,204.07623962633818,
196.9275322708629,208.68185370557694,194.18633713656675,200.90800225161843,205.14628560246507,204.5618557108417,202.1103767301263,202.65724600585125,202.4179186227916,203.6608688111425,
196.554978942388,208.26041941886632,193.83887974460953,200.52950918029293,204.7478509211404,204.1738856337833,201.71786837819778,202.27068311170274,202.02412287115226,203.25785765444303,
196.185708985592,207.8469048731097,193.4943236202507,200.15572882941134,204.3504466731531,203.78944951821236,201.3279887025639,201.88635491101525,201.63566031263218,202.85663956382803,
195.81656669728602,207.44211839004825,193.14995223726146,199.7849690269374,203.9555899961794,203.40756452658815,200.94052049318225,201.5038785073807,201.25094489484798,202.45748903240985,
195.4507897298878,207.03947325938827,192.80908735415142,199.41531604048177,203.56192537169173,203.02858878695866,200.55462037110084,201.12247218475315,200.87176441661478,202.06146518735036,
195.0855096677501,206.64303291555308,192.47767068790648,199.04769940599147,203.17067058501158,202.64992625111574,200.17535005689297,200.74491244609504,200.49497172311823,201.67323980420818,
194.7236036772871,206.250337226906,192.14692410642022,198.6846630670748,202.7806694822162,202.2763756320777,199.80729140551668,200.36744815390324,200.1216979678517,201.28661242092127,
194.36220762988324,205.8580909332124,191.8178529713586,198.32712871008647,202.39303960803738,201.9046426149675,199.4437558041107,199.9900165089947,199.75212304768147,200.90211138026564,
194.0039001661888,205.4687641735468,191.49577959644535,197.97118374053267,202.00662701214267,201.53343801831875,199.08498211756435,199.61677111234485,199.38375650090035,200.5193128050738,
193.64689137555297,205.07888374656125,191.1729920235598,197.61783894204768,201.6226442164799,201.16406027173412,198.7268975642063,199.24518533985696,199.01899582001823,200.13824287407414,
193.29180042161613,204.69473966378595,190.8535086584347,197.26389758877252,201.2397461910748,200.7972883558764,198.37123575177395,198.87802812198115,198.6601206521705,199.7595408505531,
192.9422335475212,204.31022519377936,190.53458633099007,196.91418292638727,200.85943179138184,200.4322234020875,198.01805258644194,198.51348461228378,198.30193525524345,199.38463468208852,
192.59977810824338,203.9277337449558,190.21777695746303,196.56560271390524,200.47997546975662,200.06776748730414,197.66815866305916,198.1509676770038,197.9475117465718,199.0118263312065,
192.26084280631613,203.54698300215614,189.90266326483828,196.21997581334662,200.10334994264832,199.705581938971,197.31957524950872,197.79102438051413,197.59301510450177,198.64044077753886,
191.92610750524898,203.16847511961387,189.58889439001567,195.87612499493267,199.72726351907116,199.34660743286798,196.97212287135088,197.4316555198318,197.24108799718417,198.27151326057384,
191.59185878305527,202.78976012355818,189.2771395564205,195.53253622117413,199.35387384544418,198.98890378692923,196.62600152321062,197.07367582598602,196.89084705758984,197.90385360757924,
191.25932710718808,202.41419827372147,188.96543085633652,195.19316069984674,198.9821169615675,198.63460578026098,196.28271578022287,196.7181239395555,196.5415332150621,197.54289173450385,
190.92827309618883,202.0412566817865,188.65737964638853,194.85606825057937,198.6121018141524,198.28134287538984,195.94018888060904,196.36542596313635,196.19501500003514,197.18417480744796,
190.59897116483083,201.671495313685,188.35020993110928,194.51770801491472,198.2435575487,197.9300830503377,195.59869690799943,196.01463718901456,195.84943433612415,196.8293232785345,

