31310.14807445562,31556.576192740074,27245.24909570905,24812.27157708635,22553.830133690983,23768.496698862997,26437.130177642135,27364.21029422139,25900.48521278702,28412.80549072031,
30117.820578578467,29913.0779600229,25787.006899221506,23495.550165749406,21105.921189037053,22929.596962830914,25002.025555513406,26279.638350113157,24535.5097088465,26930.14995234041,
28982.15844299451,28355.260189002685,24411.25879949289,22264.0135099871,19779.229198015124,22121.52306844278,23651.20754461501,25250.66858931708,23244.79581426511,25524.037274608065,
27897.68497164549,26992.829337499752,23113.509937304705,21313.627290705626,18558.85656575125,21342.66257889275,22535.623823463357,24272.481310134342,22082.119154439104,24193.460329055357,
26861.113175020724,26277.43968036115,21928.177090689227,20415.330288845085,17936.93190135035,20647.89797864697,21537.892325184275,23341.422528547388,21162.932533088515,22931.63815468725,
25869.26782268207,25584.27228273869,21132.357890998537,19567.829441788606,17468.556341203006,20073.59324967454,20602.23537896746,22453.48335681177,20294.494925385105,21735.86068334174,
24918.99177668696,24963.238587619097,20423.647940957137,18768.022451121436,17013.045228928564,19516.425531675355,19722.84247915694,21605.91775489966,19473.998192394403,20646.314685934656,
24008.03171492478,24413.39864503608,19805.801047760022,18009.427253700946,16569.98964324658,18977.290107890025,18893.666936638187,20977.100984409888,18695.112950221024,19821.113364668603,
23133.91442182762,23877.864576335767,19212.727360227138,17289.02313192762,16138.9577804974,18454.598656476162,18111.284426089933,20421.41019940242,17956.754274263436,19037.84888054596,
22353.795034777344,23354.325448827745,18642.548698403698,16604.53941923463,15719.882301584033,17946.560989424706,17371.598188702155,19880.620241234898,17254.68037463888,18293.97999240338,
21751.47771045613,22843.424063651444,18093.794448440218,15953.051826646784,15336.88922685416,17455.08155401549,16807.266798985376,19354.248454739205,16584.86412523097,17584.87172642451,
21167.05653242477,22344.773299641278,17565.403075944854,15332.47237190617,15009.215990774628,16977.70972199244,16364.62169687976,18841.98346243151,15945.297467109318,16908.840941690127,
20598.265519313456,21857.2036358145,17151.315926502193,14740.848682786826,14689.666198041336,16514.12185688344,16002.584245460439,18344.19273544957,15372.368243177638,16263.77248088313,
