481,236.85289999999995,236.85289999999995,330.6432000000001,273.68210000000005,221.32019999999994,222.4549999999998,230.21460000000027,255.34579999999997,190.14199999999985,300.08790000000005,269.91150000000005,325.6560000000001,256.1218999999999,313.11819999999966,271.2820000000001,314.40329999999994,344.8369999999998,253.87269999999998,278.29630000000003,266.604,243.37220000000013,256.82860000000005
480,266.6467999999999,314.29639999999995,309.92640000000017,309.40739999999994,304.2016999999999,262.91689999999966,239.28489999999988,314.7317,227.94409999999988,227.94409999999988,368.28729999999996,299.9170000000002,292.85700000000014,260.9202000000001,245.5118999999998,323.3890999999999,261.3982999999998,258.3089000000001,305.1916999999998,297.2041000000001,297.2041000000001,313.04580000000004
480,224.49820000000017,206.0750000000002,249.39890000000005,252.1355999999999,256.78090000000026,276.92500000000035,225.98780000000014,341.5622000000001,305.99579999999986,279.0913000000003,276.27689999999996,343.89209999999997,271.6037999999999,273.4677000000002,325.6010000000001,337.17489999999987,302.20540000000017,302.20540000000017,252.4932,201.1076000000001,278.6640999999999,278.6640999999999
481,248.41530000000003,214.7313,247.0669000000001,294.4451999999998,335.84720000000016,351.2871,353.0020000000001,291.04579999999976,327.81810000000024,422.0959000000001,270.5663999999998,289.2596000000001,226.28180000000006,226.28180000000006,321.5918,315.5223,275.5517000000004,316.66499999999974,301.03869999999995,365.23899999999975,347.02890000000025,321.56260000000043,243.18349999999995,233.03629999999953,336.33520000000016,282.19989999999996
481,256.2893999999999,312.4985000000001,266.7378000000002,340.42559999999986,353.2635000000001,324.42300000000006,326.6904000000003,258.8401999999999,276.7492000000003,313.129,348.63620000000003,316.03019999999987,361.59030000000007,310.18249999999966,297.65859999999975,333.22130000000055,309.3100999999997,309.3100999999997,310.5635999999999,443.94090000000006,357.89130000000046,342.84110000000015,342.84110000000015,294.17939999999953
481,243.5355999999999,243.5355999999999,213.48389999999998,213.48389999999998,213.48389999999998,277.32640000000004,313.1138000000001,222.81180000000003,261.39119999999997,298.8601000000001,261.8632,222.5622,282.0746000000002,235.72989999999996,294.27310000000017,232.49540000000002,283.9444000000004,304.2235999999997,281.1049999999999,254.77660000000003,254.77660000000003,334.3512000000001
481,249.96189999999996,274.7802000000001,326.42479999999983,322.7287000000001,356.0167000000001,343.13079999999974,405.23439999999994,276.7484999999999,310.8290999999998,394.47019999999986,346.5209999999998,342.9156000000001,408.8758,359.22399999999976,342.36010000000005,349.2272000000001,433.5002,387.8988999999998,341.2969000000001,370.7305999999994,406.4073999999999,390.01700000000005
480,269.2330999999999,263.41740000000004,240.83410000000003,274.5243,332.0873999999999,262.67270000000025,338.42680000000024,365.3986000000001,295.1333999999998,407.77959999999996,399.3249000000003,447.6250999999998,371.91679999999985,298.63130000000007,298.63130000000007,311.8281999999999,309.2658000000003,344.68149999999997,452.1775999999999,384.8796000000001,371.9103000000003,472.3034000000001
481,275.15760000000006,245.3729999999997,266.37389999999976,283.1170999999998,251.60279999999986,221.31569999999985,263.06860000000006,261.8383999999999,238.48220000000003,251.36429999999993,215.26859999999994,240.01339999999996,231.79860000000005,281.74809999999985,266.85519999999997,252.9937,274.22560000000016,242.9567000000001,282.56390000000005,289.1178000000001,266.7379000000001,256.54519999999985
480,245.12350000000015,259.6478,286.83020000000005,303.49070000000023,292.4539000000001,253.00460000000004,403.61739999999975,330.4461999999999,272.69339999999977,386.9828999999996,370.1806000000005,323.95220000000023,337.69089999999983,378.5354999999997,398.3048999999995,295.0518999999999,299.07019999999994,313.29520000000014,334.0220999999998,353.06120000000004,317.30710000000005,382.3039000000003
