105,8342.355100000002,8314.501100000003,8374.254600000004,8416.875400000004,8488.100600000002,8410.203199999998,8365.153,8432.3494,8478.311299999998,8466.321299999996,8462.8894,8441.758600000001,8518.3345,8435.0451,8516.769399999997,8521.878499999999,8522.6163,8504.730099999997,8484.088900000002,8479.322699999995,8512.449999999999,8497.436700000002
105,7891.399499999998,7862.637800000001,7950.4417,7983.110600000001,8116.109699999999,8019.853800000002,8011.571199999999,8017.4869,8018.7536999999975,7985.7482,8034.318800000001,8039.271199999999,8034.548600000003,8088.918400000001,8109.257500000002,8105.9466,8091.353400000003,8090.844199999999,8160.432300000001,8170.500999999999,8171.552200000001,8173.050400000001
104,9783.337,9802.266799999998,9785.705899999995,9702.4739,9697.953700000002,9721.656399999994,9689.595,9745.749300000001,9732.235399999996,9676.177700000004,9710.765599999995,9644.474199999999,9736.254700000001,9706.468399999998,9705.858899999997,9779.445100000004,9692.0764,9743.968400000003,9673.432600000002,9660.214999999998,9663.662400000001,9774.951599999999,9768.200900000002,9723.482799999996,9701.252
104,12296.699200000001,12368.429600000003,12317.6597,12312.142499999994,12327.0189,12329.622899999995,12360.615999999993,12355.976600000002,12291.16870000001,12338.928900000003,12286.799500000001,12351.036699999999,12289.4845,12312.877700000001,12305.152600000001,12315.158000000003,12299.432899999998,12294.194899999997,12312.8574,12319.633300000001,12277.233800000002,12283.424899999998,12279.568500000003,12295.957900000001,12292.610100000004,12307.0923,12312.489800000003,12324.1936,12343.223000000002,12313.288300000007,12309.708400000003,12317.324400000001,12308.763200000003
105,8795.2057,8822.631999999996,8848.810300000003,8892.0104,8842.886700000001,8819.848599999996,8858.983700000003,8916.763300000002,8951.168700000006,8934.471300000001,8923.395900000001,8973.004500000003,8955.049600000002,8960.179800000004,8973.8024,8943.2396,8944.675400000002,8927.749100000005,8927.518999999997,8941.637199999997,8980.972899999999,8995.861200000007
105,9356.226000000002,9305.778400000001,9361.754100000002,9336.868999999999,9237.450900000002,9241.575700000003,9277.9098,9278.492700000003,9342.284,9317.631300000001,9349.696799999996,9340.0683,9334.2595,9350.332400000003,9333.7507,9336.9118,9352.026599999997,9355.877899999996,9372.823399999994,9372.487600000002,9353.531900000002,9351.322999999999
105,9036.732299999994,9094.105300000001,9126.768999999997,9159.351200000001,9090.9794,9135.669300000003,9131.613800000005,9081.5943,9101.674999999997,9175.145599999998,9149.5392,9135.791499999998,9204.2516,9202.254099999995,9173.053899999997,9182.637899999996,9161.3312,9160.814900000001,9160.778900000003,9183.081199999999,9169.2373,9156.844800000003
105,11361.4523,11363.9081,11313.6731,11285.6917,11277.5651,11272.695800000003,11346.4088,11355.0947,11354.740499999996,11335.168399999999,11404.985899999998,11370.324499999999,11371.634499999996,11401.091700000003,11386.664599999998,11403.730299999997,11421.413600000002,11428.3003,11407.832399999998,11393.7547,11433.921600000003,11475.618600000002
104,9718.479999999998,9675.2181,9652.134900000001,9603.322999999999,9656.514200000001,9580.640499999998,9656.6265,9708.330699999997,9761.088700000002,9662.536199999999,9723.055499999999,9715.422499999999,9699.911399999999,9627.356599999997,9695.607500000002,9715.434999999998,9724.709400000002,9743.6355,9713.6001,9714.138699999998,9715.969799999997,9672.7889
105,11798.1298,11803.1061,11797.197200000002,11818.6814,11811.3841,11786.724600000003,11778.814499999995,11778.867399999997,11756.624200000007,11806.107300000003,11798.512000000002,11834.3342,11830.103299999995,11810.6586,11858.352400000002,11847.902100000003,11871.147199999998,11838.456000000004,11838.456000000004,11835.9691,11814.375599999996,11833.572800000004
