384,146179.65640000004,140196.58280000027,134564.10159999967,129687.56879999957,125290.9905999995,121057.59259999973,117294.48399999978,113791.03899999963,110339.07199999958,107579.15119999986,104782.53299999963,102212.07299999967,99995.27240000034,97815.63040000037,95871.71440000024,94216.55859999976,92955.40719999993,91546.55800000003,90321.97279999986,89247.34899999967,88147.41019999988,87168.55859999992,86217.6639999996,85240.6294000001,84530.59519999991,83802.67200000008,83206.46640000021,82616.99220000028,82054.48879999999,81565.7807999997,81105.78200000006,80679.76879999974,80323.64820000023,79975.25839999979,79691.37919999973,79436.91440000001,79191.66200000017,78900.88640000025,78673.37460000032,78470.08540000005,78321.43299999979,78109.00400000028,77985.98720000018,77888.12480000009,77734.17120000046,77601.53040000015,77456.49599999975,77328.09659999984,77238.55760000047,77141.66639999964,77024.5928000002,76967.28240000033,76885.41479999981,76817.55959999995,76767.05999999969,76726.7648,76653.50759999968,76565.77640000042,76526.51439999984,76464.74279999986,76421.04199999945,76390.03399999988,76393.25539999966,76340.22799999996,76287.80960000011,76262.0048000001,76248.16979999965,76250.28459999972,76244.05579999975,76217.23660000035,76190.01619999985,76162.75200000036,76154.46399999986,76135.50100000037,76121.08900000031,76118.37099999997,76112.39200000015,76083.18699999996,76062.43899999985,76050.90399999985,76038.96699999944,76023.83799999939,76030.83099999995,76029.8440000006,76044.17200000014,76036.34499999984,76035.62799999982,76024.5969999997,76000.51479999992,75996.11320000018,76006.93299999982,75980.08600000052,75973.10839999939,75974.17239999941,76002.16960000018,76012.87900000009,76028.73699999941,76025.12200000018,76013.18500000042,76004.25279999967,75997.68399999994
384,139024.57599999962,132763.77299999964,127239.6936000004,122313.8334000003,117914.41599999975,114134.0619999995,110765.00000000035,107351.24220000015,104427.10759999976,101807.81999999969,99377.9498,97201.80779999979,95424.3429999998,93825.80799999992,92353.09280000019,91066.12880000028,89844.64679999999,88746.91919999968,87901.28960000002,87094.30560000011,86351.91199999998,85606.97600000027,85057.56700000024,84505.81019999986,84009.3089999999,83623.66180000019,83221.38459999995,82820.38640000016,82463.90400000004,82199.69279999992,81973.25400000002,81748.63979999952,81513.94779999962,81327.9177999999,81160.31999999982,81004.07839999982,80833.15240000056,80717.41919999986,80607.74880000004,80480.17200000063,80364.90440000029,80282.0767999994,80180.82899999936,80109.96599999987,80044.7458,80005.5428000003,79972.18419999974,79946.21600000058,79903.60240000056,79876.06400000003,79856.88419999958,79831.4546000004,79799.16360000023,79776.50599999976,79761.40839999987,79748.23879999998,79736.85919999976,79725.99360000018,79715.86080000045,79704.67220000012,79698.14760000024,79696.10200000044,79695.50520000045,79693.68760000008,79690.98299999983,79690.00000000019,79691.17959999992,79692.8787999996,79695.95119999966,79695.80800000006,79696.5208,79700.50019999992,79698.6587999998,79698.44100000006,79700.07780000006,79704.15280000004,79705.7631999998,79713.98599999963,79708.99279999999,79711.55360000032,79715.96300000028,79715.943,79718.78400000009,79724.20599999999,79722.16500000031,79724.76999999968,79731.55299999994,79739.25519999977,79737.298,79742.94879999995,79748.5892,79753.53679999973,79744.11759999976,79742.55280000002,79748.29659999993,79741.98759999998,79749.53560000024,79752.4154,79748.71659999999,79756.383,79751.42559999965
384,134069.0619999993,127662.88400000022,121599.44799999945,116265.17120000058,111454.1730000005,107018.82080000004,103302.99040000011,99786.73600000003,96894.90900000038,94032.06200000033,91598.10399999979,89230.54739999985,87070.46299999963,85411.09959999987,83747.95999999998,82341.89799999993,80987.58239999987,79774.49780000014,78700.33879999958,77725.71439999972,76930.29999999958,76156.69120000035,75425.82579999993,74796.14000000013,74190.93599999994,73712.78220000006,73311.40680000007,72952.8896,72669.98479999985,72370.87520000014,72133.14239999998,71920.7640000002,71756.9872000003,71603.76200000013,71414.46800000044,71298.19760000003,71176.22640000042,71085.54900000044,71002.97839999964,70935.04779999962,70898.50640000057,70871.71720000009,70849.678,70828.78480000063,70813.90740000001,70804.5552,70797.52660000001,70793.84280000007,70790.99999999993,70791.16520000002,70795.4279999995,70808.70140000009,70821.82399999956,70833.00080000029,70846.835,70857.21039999957,70887.7094000001,70906.58720000039,70912.38220000028,70952.64999999989,70967.00799999974,70998.4838000001,70989.99400000005,71025.3480000002,71041.9434000003,71037.8172000003,71038.71159999995,71070.5268000003,71079.29639999996,71104.64400000022,71118.07800000004,71131.608,71173.3232,71160.89120000003,71191.60980000012,71195.43479999981,71186.73079999974,71201.97299999991,71201.92879999973,71199.07620000014,71199.58279999999,71222.67560000026,71235.90160000013,71248.0923999999,71275.66480000017,71322.92160000025,71327.25359999998,71324.3504000001,71344.1635999999,71368.1079999999,71385.24399999985,71402.08799999976,71413.06799999977,71408.03199999973,71414.75200000014,71435.68000000014,71370.42799999984,71351.44819999975,71344.84759999975,71345.97999999986,71353.82319999975
384,153854.01639999938,147758.01919999951,142305.1674000004,137528.13000000035,133079.14519999982,128904.88000000024,125151.80720000074,121803.02400000063,118510.39199999979,115756.66000000031,112988.9946000003,110446.89219999948,108152.81199999977,106107.5039999996,104114.38399999969,102379.84219999971,100464.18679999982,98948.28960000048,97349.33759999996,96039.9939999999,94838.13699999971,93682.06120000019,92771.0619999999,91748.56519999987,90981.17759999985,90168.43539999994,89476.85560000007,88753.35899999998,88123.82239999958,87557.05360000017,86955.85599999994,86502.21400000004,85851.37680000011,85466.48500000025,84963.80360000036,84483.97840000014,84156.40800000017,83772.53679999964,83441.00759999972,82984.79680000003,82570.85999999996,82359.70800000012,82091.74540000012,81889.94320000002,81630.29279999992,81445.85119999961,81316.92800000004,81125.45299999998,80866.75679999996,80606.6564,80445.61000000004,80360.3045999998,80325.95559999975,80215.02080000017,80147.14140000021,80066.79959999997,79954.29099999982,79800.06520000008,79745.98159999997,79660.41239999977,79567.65800000024,79508.00800000028,79505.00200000026,79451.9110000002,79409.89000000026,79369.11099999967,79372.36000000004,79369.87599999993,79255.88480000016,79140.64619999984,79090.92960000003,79067.9275999999,79031.31199999985,78999.70279999981,78981.10220000046,78941.60279999992,78917.51939999982,78881.08680000024,78840.02119999977,78776.33600000023,78738.27339999998,78741.3622000005,78698.77420000019,78690.34240000052,78710.71599999956,78685.25680000015,78616.23000000026,78557.3330000002,78548.88959999973,78554.74300000016,78555.67539999992,78572.97660000021,78588.42039999978,78542.49599999972,78512.88639999978,78477.04480000022,78486.41920000012,78504.40480000002,78526.42319999986,78492.33759999997,78482.95600000014
384,142053.2687999994,135925.20200000022,130491.9590000002,125261.5360000002,120607.28359999954,116169.43480000032,112334.3600000004,108614.13500000039,105601.40660000035,102701.09999999953,100063.82400000002,97517.99199999962,95314.8194000003,93184.73759999982,91172.10300000002,89513.76000000047,87751.03680000005,86232.38539999988,84882.086,83738.8964000003,82527.4101999999,81319.04000000014,80286.8373999996,79518.48440000034,78823.93200000044,78099.88160000014,77382.54079999981,76704.81400000009,76054.04960000025,75491.11520000013,74996.60159999973,74626.15779999999,74320.34559999953,73963.46899999992,73722.7704000004,73403.38640000002,73114.46799999986,72864.34740000026,72655.80479999968,72494.20319999952,72370.3072000002,72180.06399999966,72022.24639999981,71922.45860000011,71820.09679999993,71692.73499999967,71640.12000000036,71548.04960000006,71489.3996,71445.98480000005,71397.68940000002,71312.33319999985,71260.77160000015,71179.21999999996,71101.37259999973,71073.22800000032,71017.2227999996,70979.44799999996,70935.62859999968,70915.46320000009,70888.51839999986,70849.45099999956,70793.138,70766.1924,70752.69080000039,70741.47400000013,70721.5944000001,70724.85879999949,70731.19800000059,70746.24519999954,70720.9106000006,70705.15979999988,70693.5975999995,70685.4951999996,70677.27759999938,70667.1952000005,70655.6650000001,70631.58600000001,70621.18660000052,70610.84440000054,70616.4236000001,70619.26379999948,70602.3238,70600.33059999946,70601.18200000057,70592.23020000003,70587.168,70590.2853999999,70594.26300000044,70593.4666000001,70596.79519999956,70583.228,70587.2318000001,70572.56799999945,70570.74400000002,70581.39799999954,70576.59000000053,70559.478,70541.4439999999,70551.8119999999,70555.09200000069
384,139175.43679999927,132437.20680000033,126264.36659999978,120920.72919999962,116032.53759999962,111884.2497999995,108002.11360000032,104331.93099999984,101281.49119999979,98480.7361999998,95993.26439999994,93796.9971999997,91861.30279999967,90142.23979999991,88546.20499999981,87035.19859999997,85632.5351999999,84392.61200000002,83396.10400000034,82539.02440000014,81785.69000000041,81034.27960000037,80410.39039999992,79804.11439999979,79306.86820000003,78815.83559999982,78351.05019999981,78029.62339999976,77641.08199999991,77353.16960000007,77077.00320000028,76831.62000000024,76668.43739999988,76492.01040000033,76275.37439999999,76089.61959999983,75955.17439999968,75829.19820000014,75689.188,75590.90560000017,75491.27100000018,75434.10899999976,75334.3584000004,75221.26880000005,75156.92199999971,75122.19660000043,75089.41840000056,75037.59719999997,75025.60499999941,74990.59399999997,74957.79520000062,74932.79919999989,74909.39679999935,74895.63719999959,74879.51919999947,74864.07999999961,74860.90799999992,74856.03099999992,74855.2786000003,74854.8054000001,74853.1951999999,74852.99999999956,74854.50839999967,74860.87619999977,74863.39140000007,74871.96060000011,74877.39059999982,74879.90339999984,74885.91420000022,74888.04239999993,74885.05380000029,74889.03660000006,74889.0264000002,74890.60199999982,74893.15079999999,74893.07400000028,74900.18559999974,74897.03039999989,74904.07119999999,74908.0824000001,74910.01039999955,74916.68239999989,74923.73200000018,74928.21999999988,74935.24600000006,74946.68559999982,74953.46800000023,74952.1948,74961.0664,74963.11960000018,74964.1132000004,74965.73559999994,74972.34639999959,74976.1432,74985.01600000015,74976.58719999978,74976.61000000006,74978.90679999985,74974.03119999981,74972.37279999988,74977.28559999984
384,135399.67080000034,128847.02219999956,122854.56500000034,117385.66799999973,112723.02079999974,108452.77960000017,104709.47680000021,101496.15400000029,98368.02599999985,95649.30799999966,93346.65560000035,91121.40999999971,89116.00680000024,87360.90400000046,85765.82120000017,84195.02299999993,82848.14739999987,81776.13520000044,80828.17940000017,79991.5631999998,79224.00320000002,78532.65000000002,77879.86000000012,77317.62320000002,76789.19480000026,76316.42579999984,75915.81319999981,75463.42079999996,75086.41199999955,74831.28280000002,74548.42020000034,74278.38000000034,74058.78080000017,73859.45499999978,73715.0499999995,73575.90400000052,73474.68999999957,73373.80919999965,73313.1549999999,73259.50959999954,73219.24239999997,73177.65520000012,73118.01800000055,73082.96160000053,73047.89599999989,73033.21559999954,73007.35000000011,72988.24800000047,72980.10639999955,72976.00000000015,72976.6354,72978.10940000012,72979.37680000001,72980.43420000005,72983.63880000032,72991.9804,72993.69199999976,73002.87519999992,73009.95940000007,73016.35119999999,73021.70960000015,73025.6504000002,73034.1128,73037.03760000021,73042.0151999996,73059.69000000008,73070.49500000018,73081.82900000039,73102.42299999982,73101.85300000009,73110.68099999994,73117.68899999985,73129.61720000007,73119.89719999999,73124.01200000022,73130.60240000031,73133.07320000006,73145.07579999995,73140.73280000017,73153.52619999963,73157.36160000035,73173.46399999986,73166.74559999995,73163.47680000021,73160.1664,73170.03999999969,73180.1616,73184.88959999985,73192.1407999998,73201.76319999981,73187.8303999999,73212.5344,73204.28320000035,73199.35519999985,73190.58079999985,73191.92800000019,73206.0655999999,73218.4959999997,73220.2432000001,73233.33439999966,73219.17279999964
384,145776.37019999968,139709.58560000043,134235.23599999942,129216.75559999958,124521.36400000044,120320.05719999992,116527.02479999959,113119.12280000033,110290.6839999996,107664.5513999998,105356.8159999998,103188.48519999952,101304.34140000025,99438.64479999985,97758.78079999989,96126.9093999996,94769.26100000014,93509.27420000006,92493.43679999973,91362.40800000049,90311.33759999997,89358.38559999986,88554.53999999985,87880.61919999993,87169.53560000025,86526.8030000001,86039.74359999981,85573.03299999997,85088.69520000041,84759.0300000003,84345.01280000011,84053.71719999982,83670.4200000005,83315.8983999997,83052.28260000017,82810.20220000009,82534.13599999993,82300.90639999948,82074.16079999982,81830.7350000001,81631.20439999954,81497.29200000002,81422.01599999946,81306.32760000027,81162.09959999946,81067.73319999977,81011.34279999945,80889.88300000003,80813.45759999985,80700.52960000001,80558.68000000018,80442.7303999998,80359.67259999979,80328.97900000059,80260.90319999974,80141.84159999985,80086.6563999998,80063.3823999998,80031.15200000022,79997.71600000032,79931.37959999949,79897.8759999995,79853.37999999977,79822.26560000006,79780.21799999975,79716.23399999985,79695.49679999988,79682.02400000051,79628.17680000029,79588.69059999996,79565.48139999957,79556.92800000044,79563.95679999933,79543.60799999934,79520.89740000067,79501.73019999938,79489.90460000011,79440.1347999998,79399.84360000024,79386.95559999999,79365.98560000038,79375.00359999968,79375.31320000012,79348.88559999962,79329.14319999969,79324.51000000066,79314.7684,79294.28080000021,79295.36440000037,79248.40960000023,79265.09920000027,79278.09160000026,79281.65920000014,79274.88399999945,79260.7684,79249.88199999998,79231.45360000015,79226.78399999962,79223.86339999986,79209.38620000011,79218.29759999985
384,140293.05759999985,133688.75040000054,128022.5910000004,122855.80840000011,118375.8888000004,114165.76460000029,110516.95359999973,107063.50560000034,103927.34979999953,101153.33479999992,98576.85640000015,96062.33299999952,93937.0891999998,92244.47520000007,90649.77320000019,89227.23899999967,87825.6239999998,86670.43040000017,85547.43520000018,84458.04340000034,83613.65559999974,82907.35399999964,82169.33759999982,81548.81340000004,80925.91100000017,80388.09719999981,79912.31199999977,79513.43040000014,79155.50560000044,78759.98400000027,78463.72680000002,78184.88400000018,77891.41439999978,77629.5391999995,77423.45419999953,77224.06199999998,77031.84000000019,76880.72359999987,76697.60079999967,76558.49000000035,76467.13500000018,76333.84,76220.85939999961,76146.95200000034,76065.37000000004,75997.81599999947,75941.91119999946,75858.97599999953,75799.19079999963,75742.91679999982,75677.01400000016,75670.08700000016,75629.94999999987,75567.73160000051,75511.18400000001,75486.666,75441.98399999937,75424.75800000012,75413.10899999939,75385.37139999984,75367.636,75344.57859999959,75329.37440000007,75328.6703999994,75319.0564,75305.82040000046,75310.83880000046,75310.45719999973,75298.97919999973,75297.23800000038,75293.86480000055,75304.43080000048,75296.43280000036,75285.53920000028,75282.5824000001,75276.49800000044,75274.34400000008,75266.06300000046,75255.51999999992,75245.67100000051,75241.24400000053,75242.81299999976,75240.40100000009,75231.348,75224.53539999969,75221.64640000022,75219.76719999978,75222.9903999995,75221.43580000008,75220.63899999991,75216.5740000001,75214.78120000017,75213.22680000008,75215.38919999989,75216.76199999952,75215.80679999979,75213.38279999979,75212.28999999972,75211.86719999972,75210.99999999978,75210.9999999996
384,143073.09700000015,136798.1272000003,130868.21879999945,125657.69960000027,120784.5259999996,116450.15599999971,112399.26660000053,108868.18840000026,105748.3312,102780.03359999986,99953.77380000024,97576.8301999997,95293.21260000029,93262.43519999969,91332.07440000025,89617.13679999985,88115.8484000002,86633.14400000022,85211.14640000009,84120.87640000007,83089.7345999997,82151.32199999981,81278.94239999977,80500.1140000002,79720.06579999969,79130.45019999999,78600.45919999997,78044.2999999998,77605.91480000006,77234.53260000004,76805.44099999961,76403.72000000026,76073.13599999995,75783.1947999996,75578.49679999986,75313.19600000029,75108.1380000003,74968.89960000031,74791.70519999973,74618.41080000006,74538.25379999983,74391.4964000002,74334.06000000017,74204.56660000018,74075.49520000031,73988.89999999997,73869.03200000005,73770.19519999965,73681.66100000001,73602.03040000018,73524.86159999997,73476.06179999995,73404.91200000001,73378.15339999947,73309.95099999988,73272.32199999988,73227.3508000004,73180.99000000003,73146.96960000011,73122.38880000029,73132.80800000002,73130.16160000014,73075.45120000001,73037.58099999947,73033.34799999956,73004.70439999952,72967.1872,72952.66379999991,72917.68799999995,72903.4449999995,72882.294,72864.71400000012,72870.58600000062,72854.5404000004,72846.89280000053,72846.4575999996,72853.80420000054,72855.02820000012,72854.92559999986,72844.7648,72828.25439999989,72843.18399999988,72826.9327999995,72834.62719999997,72835.74879999935,72842.03199999988,72835.15520000042,72828.95359999988,72822.31200000041,72821.60959999959,72824.40319999948,72823.5392,72817.02560000066,72815.17300000002,72810.76860000065,72801.48800000013,72794.11419999956,72800.38619999998,72800.04879999998,72805.7384000001,72800.42820000002
