0,0.031731345533296824,13041.01521695652,145
25696,141.34627716197107,11277.19785240328,145
50224,228.7287396782941,14680.33324043225,145
75920,198.8088301200519,15445.368425501389,145
100448,229.4043516811729,16766.525694607935,145
126144,222.74081489359665,19004.40638998596,145
150672,349.19828904098256,20812.49828407977,145
175200,249.14628357138824,16777.78559576839,145
200896,375.3604681654298,27408.73617968701,145
225424,359.2453226780105,22994.71547214108,145
251120,305.36922464792866,24672.388463021653,145
275648,340.57764961659643,25228.456934397364,145
300176,308.6967494131214,23283.921704827117,145
325872,361.1699184286598,24195.228987250466,145
350400,361.70166416877805,26246.22840032452,145
376096,346.8428684982429,25195.571896924743,145
400624,358.2389453595601,23082.134560339597,145
425152,409.55046540234866,26990.38698356644,145
450848,394.8459940718833,27226.24284808977,145
475376,418.18114064969035,31638.331406015066,145
501072,357.7752883858733,26146.33641038076,145
525600,368.8678337607255,27149.19228709745,145
550128,375.5705228127252,27764.153950879136,145
575824,426.9256611119635,29945.534693140893,145
600352,373.9888756622768,29701.47168559224,145
626048,418.40167224275746,28045.498709892672,145
650576,348.66399080638246,27785.979713555,145
675104,343.53746116437344,26368.04911463207,145
700800,413.2370018442775,31703.56847213151,145
725328,394.95984735852414,28092.80834754694,145
751024,436.89712298083407,29534.2929604635,145
